"species","snp","chr","pos","p","logp","p_cutoff","cutoff_logp","bonf_cutoff","bonf_logp"
"Arabidopsis","Chr1_6870784.0","1",6870784,1.675015e-10,9.77598129944023,0.002037813,2.69083567155347,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr5_17128702.0","5",17128702,4.823412e-10,9.31664564048646,0.002037813,2.69083567155347,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr3_18844691.0","3",18844691,2.107803e-09,8.67616998169997,0.002037813,2.69083567155347,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr5_23166718.0","5",23166718,4.682043e-09,8.3295646020497,0.002037813,2.69083567155347,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr1_12137434.0","1",12137434,8.236601e-09,8.08425197173579,0.002037813,2.69083567155347,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr5_26415304.0","5",26415304,9.111679e-09,8.0404015886419,0.002037813,2.69083567155347,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr5_26415313.0","5",26415313,9.111679e-09,8.0404015886419,0.002037813,2.69083567155347,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr5_26415385.0","5",26415385,9.111679e-09,8.0404015886419,0.002037813,2.69083567155347,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr5_13101669.0","5",13101669,1.377831e-08,7.86080404822556,0.002037813,2.69083567155347,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr5_13101847.0","5",13101847,1.377831e-08,7.86080404822556,0.002037813,2.69083567155347,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr5_13102001.0","5",13102001,1.377831e-08,7.86080404822556,0.002037813,2.69083567155347,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr5_13102119.0","5",13102119,1.377831e-08,7.86080404822556,0.002037813,2.69083567155347,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr5_13102166.0","5",13102166,1.377831e-08,7.86080404822556,0.002037813,2.69083567155347,1.42731416869084e-08,7.84548042302306
"Barley","chr6H:36381728\C,\T","6H",36381728,4.9072e-08,7.30916624136159,0.003225719,2.49137346771727,1.01593390740372e-07,6.99313454459493
"Maize","S2_235184600","2",235184600,5.876371e-08,7.2308907931802,0.004598886,2.33734735584987,1.00897584915407e-07,6.9961192289114
