"species","snp","chr","pos","p","logp","p_cutoff","cutoff_logp","bonf_cutoff","bonf_logp"
"Arabidopsis","Chr2_9809835.0","2",9809835,4.659104e-10,9.33169759517058,0.002392798,2.62109396297796,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_9810045.0","2",9810045,4.659104e-10,9.33169759517058,0.002392798,2.62109396297796,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_9810648.0","2",9810648,4.659104e-10,9.33169759517058,0.002392798,2.62109396297796,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_9843479.0","2",9843479,5.258109e-10,9.27917041526125,0.002392798,2.62109396297796,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_9843583.0","2",9843583,5.258109e-10,9.27917041526125,0.002392798,2.62109396297796,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_9806925.0","2",9806925,1.525021e-09,8.81672417590977,0.002392798,2.62109396297796,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_9802865.0","2",9802865,2.304862e-09,8.63735507219739,0.002392798,2.62109396297796,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_9803062.0","2",9803062,2.304862e-09,8.63735507219739,0.002392798,2.62109396297796,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr3_18844691.0","3",18844691,2.422023e-09,8.61582173702878,0.002392798,2.62109396297796,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_9778402.0","2",9778402,2.6367e-09,8.57893928080812,0.002392798,2.62109396297796,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr5_17128702.0","5",17128702,2.959339e-09,8.5288052824242,0.002392798,2.62109396297796,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_9846381.0","2",9846381,3.546765e-09,8.45016758586814,0.002392798,2.62109396297796,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr1_12137434.0","1",12137434,4.110382e-09,8.38611781491643,0.002392798,2.62109396297796,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_9778882.0","2",9778882,4.168517e-09,8.38001842302837,0.002392798,2.62109396297796,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_9840273.0","2",9840273,6.407938e-09,8.19328169891947,0.002392798,2.62109396297796,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_9810513.0","2",9810513,6.578058e-09,8.18190230157868,0.002392798,2.62109396297796,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_9813813.0","2",9813813,1.167936e-08,7.93258095483353,0.002392798,2.62109396297796,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_9840185.0","2",9840185,1.232994e-08,7.90903903676455,0.002392798,2.62109396297796,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_9810514.0","2",9810514,1.265854e-08,7.89761638172057,0.002392798,2.62109396297796,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr5_26415304.0","5",26415304,1.320814e-08,7.87915833640598,0.002392798,2.62109396297796,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr5_26415313.0","5",26415313,1.320814e-08,7.87915833640598,0.002392798,2.62109396297796,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr5_26415385.0","5",26415385,1.320814e-08,7.87915833640598,0.002392798,2.62109396297796,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_9840012.0","2",9840012,1.413624e-08,7.84966609014314,0.002392798,2.62109396297796,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_9840014.0","2",9840014,1.413624e-08,7.84966609014314,0.002392798,2.62109396297796,1.42731416869084e-08,7.84548042302306
"Barley","chr6H:36381728\C,\T","6H",36381728,5.75851e-08,7.23968987464769,0.003166245,2.49945548302031,1.01593390740372e-07,6.99313454459493
"Rice","9311_chr07:23283904\T,\C","7",23283904,7.404273e-09,8.1305175769251,0.001472378,2.83198068032479,8.0073411303483e-09,8.09651166919833
