"species","snp","chr","pos","p","logp","p_cutoff","cutoff_logp","bonf_cutoff","bonf_logp"
"Arabidopsis","Chr5_20741666.0","5",20741666,3.12491e-13,12.5051624861811,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr3_19326.0","3",19326,3.696883e-13,12.4321642938841,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr1_23413486.0","1",23413486,4.927069e-13,12.3074113557057,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr1_15006204.0","1",15006204,8.783713e-13,12.0563218628476,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr5_20180174.0","5",20180174,1.671543e-12,11.7768824468174,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr3_402.0","3",402,4.409521e-12,11.3556085847624,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr3_892.0","3",892,4.409521e-12,11.3556085847624,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr3_1065.0","3",1065,4.409521e-12,11.3556085847624,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr3_5966.0","3",5966,4.409521e-12,11.3556085847624,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr3_7116.0","3",7116,4.409521e-12,11.3556085847624,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr3_7315.0","3",7315,4.409521e-12,11.3556085847624,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr3_8894.0","3",8894,4.409521e-12,11.3556085847624,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr3_12898.0","3",12898,4.409521e-12,11.3556085847624,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr3_12941.0","3",12941,4.409521e-12,11.3556085847624,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr3_14711.0","3",14711,4.409521e-12,11.3556085847624,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr3_15530.0","3",15530,4.409521e-12,11.3556085847624,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr3_16169.0","3",16169,4.409521e-12,11.3556085847624,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr3_16246.0","3",16246,4.409521e-12,11.3556085847624,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr3_21298.0","3",21298,4.409521e-12,11.3556085847624,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr3_24043.0","3",24043,4.409521e-12,11.3556085847624,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr3_25274.0","3",25274,4.409521e-12,11.3556085847624,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr3_27092.0","3",27092,4.409521e-12,11.3556085847624,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr3_27691.0","3",27691,4.409521e-12,11.3556085847624,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr3_28006.0","3",28006,4.409521e-12,11.3556085847624,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr3_34921.0","3",34921,4.409521e-12,11.3556085847624,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr5_20108808.0","5",20108808,7.369406e-12,11.1325675163904,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr5_20111106.0","5",20111106,7.369406e-12,11.1325675163904,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr5_20113270.0","5",20113270,7.369406e-12,11.1325675163904,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr5_20113919.0","5",20113919,7.369406e-12,11.1325675163904,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr5_21055105.0","5",21055105,8.03035e-12,11.0952655257355,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr5_21057678.0","5",21057678,8.03035e-12,11.0952655257355,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr5_21064380.0","5",21064380,8.03035e-12,11.0952655257355,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr5_21067328.0","5",21067328,8.03035e-12,11.0952655257355,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr5_21069467.0","5",21069467,8.03035e-12,11.0952655257355,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr5_21071071.0","5",21071071,8.03035e-12,11.0952655257355,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr5_21076042.0","5",21076042,8.03035e-12,11.0952655257355,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr5_21079212.0","5",21079212,8.03035e-12,11.0952655257355,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr5_21087739.0","5",21087739,8.03035e-12,11.0952655257355,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr5_20222946.0","5",20222946,1.311409e-11,10.8822618401625,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr5_20227562.0","5",20227562,1.311409e-11,10.8822618401625,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr5_12918929.0","5",12918929,1.47804e-11,10.8303138125283,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr1_6391823.0","1",6391823,1.899976e-11,10.7212518849069,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr5_22538325.0","5",22538325,2.3022e-11,10.637856950418,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr5_23901117.0","5",23901117,2.441097e-11,10.6124149630131,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr5_19040945.0","5",19040945,2.750308e-11,10.5606186679115,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr4_17977547.0","4",17977547,3.165656e-11,10.4995362800671,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
"Arabidopsis","Chr5_582465.0","5",582465,3.626152e-11,10.4405539952274,0.001362752,2.8655831719212,1.44596305911415e-08,7.83984280208147
