rs	chr	ps	p_wald
S2_56175138	2	56175138	7.639181e-09
S2_56175144	2	56175144	1.183246e-08
S2_55972554	2	55972554	7.868664e-08
S2_56500360	2	56500360	1.847098e-07
S6_57474964	6	57474964	1.309287e-06
S3_73444032	3	73444032	2.393856e-06
S1_56111777	1	56111777	1.002133e-05
S9_4339751	9	4339751	1.703801e-05
S2_69914983	2	69914983	2.521015e-05
S2_55400537	2	55400537	2.974177e-05
S9_4334245	9	4334245	3.072956e-05
S1_10615031	1	10615031	4.337031e-05
S3_14220649	3	14220649	4.475139e-05
S9_4342893	9	4342893	4.916431e-05
S4_47853102	4	47853102	5.610818e-05
S2_20151045	2	20151045	6.950607e-05
S2_61557344	2	61557344	7.083784e-05
S1_55709096	1	55709096	7.297563e-05
S2_61662320	2	61662320	7.539789e-05
S3_68937415	3	68937415	8.365082e-05
S9_4341589	9	4341589	8.546227e-05
S3_70653297	3	70653297	8.742511e-05
S2_7676552	2	7676552	9.123025e-05
S4_60148501	4	60148501	9.56812e-05
S9_11596730	9	11596730	0.0001014861
S2_55361828	2	55361828	0.0001088649
S6_5888994	6	5888994	0.0001197975
S9_4334250	9	4334250	0.0001249994
S6_56082575	6	56082575	0.0001285229
S9_48982316	9	48982316	0.0001353206
S4_60148492	4	60148492	0.0001384933
S9_6414097	9	6414097	0.0001534351
S2_69868865	2	69868865	0.0001680187
S5_42454875	5	42454875	0.0001722332
S4_60148503	4	60148503	0.0001763509
S7_4027367	7	4027367	0.0001844607
S5_42454836	5	42454836	0.0001968221
S2_61563137	2	61563137	0.0002065658
S2_61557413	2	61557413	0.0002206177
S2_20150028	2	20150028	0.000241402
S6_52757245	6	52757245	0.0002526284
S10_10108449	10	10108449	0.0002657462
S2_20844579	2	20844579	0.0002783375
S2_55359795	2	55359795	0.000286551
S6_57474884	6	57474884	0.0002873649
S3_14597724	3	14597724	0.000296704
S3_53500846	3	53500846	0.0002974376
S2_22182968	2	22182968	0.0003107981
S3_57988724	3	57988724	0.0003164688
S1_10647770	1	10647770	0.000335157
S3_68937365	3	68937365	0.0003554905
S9_6759267	9	6759267	0.0003647514
S5_42454872	5	42454872	0.000375146
S2_66161507	2	66161507	0.0004140822
S1_56129945	1	56129945	0.0004258307
S2_69852430	2	69852430	0.0004348479
S1_48144869	1	48144869	0.0004642375
S2_69127383	2	69127383	0.0004725848
S3_72290795	3	72290795	0.0004741868
S3_14458386	3	14458386	0.0004992911
S5_42469376	5	42469376	0.0005294596
S1_10764520	1	10764520	0.000553523
S1_10764521	1	10764521	0.000553523
S3_54149956	3	54149956	0.0005584063
S3_36111403	3	36111403	0.0005724462
S2_56117561	2	56117561	0.0005778281
S10_9936054	10	9936054	0.0006073248
S9_6444203	9	6444203	0.0006190158
S5_33148277	5	33148277	0.0006234927
S9_6457312	9	6457312	0.0006281017
S2_55708631	2	55708631	0.0006378219
S2_61562872	2	61562872	0.000650119
S1_15602495	1	15602495	0.0006561492
S10_58190235	10	58190235	0.0006587259
S2_21770983	2	21770983	0.0006624086
S2_22111961	2	22111961	0.0006766581
S1_10647159	1	10647159	0.0006845356
S3_69067965	3	69067965	0.0006846755
S2_22115100	2	22115100	0.0006863544
S3_14460002	3	14460002	0.0007057522
S9_54706835	9	54706835	0.0007099894
S2_22121583	2	22121583	0.0007137315
S3_26212071	3	26212071	0.0007139607
S2_22221371	2	22221371	0.0007556011
S1_48351920	1	48351920	0.0007590968
S1_15602496	1	15602496	0.0007614678
S9_58535491	9	58535491	0.0007694106
S2_61562729	2	61562729	0.0007940803
S2_22317094	2	22317094	0.0008103793
S2_66081119	2	66081119	0.0008454899
S2_66303757	2	66303757	0.0008588511
S2_69320395	2	69320395	0.0008618787
S2_1112280	2	1112280	0.0008750452
S1_19447867	1	19447867	0.0008974501
S3_73157063	3	73157063	0.0009002583
S7_60865672	7	60865672	0.0009174705
S4_59847393	4	59847393	0.0009220382
S4_60142404	4	60142404	0.0009384748
S1_10610756	1	10610756	0.0009413058
S10_1170277	10	1170277	0.000951481
S9_58535490	9	58535490	0.0009610392
S8_49498197	8	49498197	0.0009673923
S4_60143612	4	60143612	0.0009742155
S3_60950341	3	60950341	0.001008528
S1_5056435	1	5056435	0.001024946
S7_56850262	7	56850262	0.001053069
S2_20438749	2	20438749	0.001079093
S7_2505296	7	2505296	0.001080205
S2_55361599	2	55361599	0.001082722
S5_15811673	5	15811673	0.001085945
S10_9843297	10	9843297	0.001103039
S6_48181235	6	48181235	0.00110999
S5_48995518	5	48995518	0.001114265
S3_53500855	3	53500855	0.001128895
S2_62075715	2	62075715	0.001131787
S8_53730441	8	53730441	0.00114009
S1_17657185	1	17657185	0.001140884
S2_22112643	2	22112643	0.001214711
S4_47717404	4	47717404	0.001218875
S9_3671258	9	3671258	0.001241418
S2_18985504	2	18985504	0.001242385
S4_3808825	4	3808825	0.001286124
S2_62075696	2	62075696	0.001301331
S8_49498203	8	49498203	0.001321131
S3_26650565	3	26650565	0.00132434
S10_59178588	10	59178588	0.001332877
S1_330378	1	330378	0.0013433
S9_4285659	9	4285659	0.001353708
S1_48256160	1	48256160	0.001356517
S4_60158903	4	60158903	0.001377575
S4_60158927	4	60158927	0.001377575
S4_53779093	4	53779093	0.001425477
S7_4787335	7	4787335	0.001425988
S8_15841813	8	15841813	0.001446214
S1_70971316	1	70971316	0.001461915
S10_2473427	10	2473427	0.001499681
S3_70657684	3	70657684	0.001563483
S9_54706756	9	54706756	0.001587233
S1_6098298	1	6098298	0.001591375
S3_2933602	3	2933602	0.001605755
S4_56720634	4	56720634	0.001654243
S6_56313435	6	56313435	0.001660695
S3_6647264	3	6647264	0.001674559
S6_4874424	6	4874424	0.001744499
S1_40658427	1	40658427	0.001750641
S7_59793068	7	59793068	0.001754411
S1_3982420	1	3982420	0.001765104
S2_62086393	2	62086393	0.001769668
S6_39770614	6	39770614	0.001789696
S1_17611023	1	17611023	0.001795003
S4_62223806	4	62223806	0.001820504
S10_964442	10	964442	0.00189963
S1_7079435	1	7079435	0.001902616
S2_19711869	2	19711869	0.001907465
S2_22357048	2	22357048	0.001920847
S4_59896204	4	59896204	0.001953322
S7_56850264	7	56850264	0.001971928
