rs	chr	ps	p_wald
S4_47060169	4	47060169	3.906228e-06
S5_11246026	5	11246026	1.131945e-05
S3_11859027	3	11859027	1.74567e-05
S8_39592399	8	39592399	1.82703e-05
S8_40560427	8	40560427	2.683514e-05
S8_40560416	8	40560416	2.686694e-05
S4_54583383	4	54583383	3.280798e-05
S8_39592366	8	39592366	4.087315e-05
S4_60607205	4	60607205	4.995275e-05
S6_55696558	6	55696558	5.351507e-05
S2_10594735	2	10594735	5.567032e-05
S5_28034022	5	28034022	6.830743e-05
S8_48526413	8	48526413	7.285315e-05
S9_54018737	9	54018737	7.645543e-05
S4_65768503	4	65768503	7.983855e-05
S6_48263460	6	48263460	0.0001013798
S9_8638643	9	8638643	0.0001076416
S1_71621647	1	71621647	0.0001081921
S1_51476448	1	51476448	0.0001139007
S1_67289392	1	67289392	0.000118463
S1_40658427	1	40658427	0.0001476784
S5_10902462	5	10902462	0.0001682319
S1_60465256	1	60465256	0.0001875027
S5_52817857	5	52817857	0.0001943163
S8_40571718	8	40571718	0.0001988066
S4_67086997	4	67086997	0.0002052243
S3_5068638	3	5068638	0.0002125124
S10_370834	10	370834	0.0002169194
S9_48342815	9	48342815	0.0002214527
S9_48211019	9	48211019	0.0002448722
S7_51432504	7	51432504	0.000246909
S8_48552398	8	48552398	0.0002695622
S2_76563659	2	76563659	0.0002835593
S4_54587395	4	54587395	0.0002974329
S1_71604275	1	71604275	0.0003041029
S8_40266969	8	40266969	0.0003111368
S3_71531523	3	71531523	0.0003382014
S10_7794340	10	7794340	0.0003431843
S4_63895042	4	63895042	0.0003576712
S10_7794344	10	7794344	0.0003687314
S10_7794366	10	7794366	0.0003687314
S5_3554962	5	3554962	0.000391301
S8_40344721	8	40344721	0.0003949725
S1_71622964	1	71622964	0.0003989221
S1_72400050	1	72400050	0.0004043196
S7_59681018	7	59681018	0.0004210136
S6_970345	6	970345	0.0004355552
S2_49919021	2	49919021	0.0004366567
S6_52076904	6	52076904	0.0004374504
S8_40339081	8	40339081	0.0004450593
S3_1139697	3	1139697	0.0004647115
S1_56954704	1	56954704	0.0004671513
S5_11241725	5	11241725	0.0004823735
S1_54889990	1	54889990	0.0004824701
S5_3488973	5	3488973	0.0004952395
S4_54760343	4	54760343	0.0005253283
S4_64989276	4	64989276	0.0005357865
S9_6910421	9	6910421	0.0005645941
S5_4215365	5	4215365	0.0005668037
S7_1174588	7	1174588	0.0005698785
S3_68634435	3	68634435	0.0005970865
S1_3687035	1	3687035	0.0006162222
S1_27975392	1	27975392	0.0006183834
S1_39396142	1	39396142	0.0006193835
S1_52513353	1	52513353	0.0006226342
S9_7402479	9	7402479	0.0006247871
S1_41315103	1	41315103	0.0006709273
S4_64656263	4	64656263	0.0006716266
S5_2013116	5	2013116	0.0006792685
S3_61320934	3	61320934	0.0006937095
S1_71621575	1	71621575	0.0007603316
S3_4818360	3	4818360	0.0007675461
S4_64989307	4	64989307	0.000781039
S7_63163783	7	63163783	0.0007814721
S9_8640466	9	8640466	0.0007840273
S1_41312086	1	41312086	0.0007861162
S1_40733602	1	40733602	0.0007945146
S10_9759646	10	9759646	0.0007983691
S4_4247620	4	4247620	0.0008254337
S3_68840510	3	68840510	0.0008353425
S3_68840528	3	68840528	0.0008353425
S6_58207387	6	58207387	0.000850374
S5_8852744	5	8852744	0.0008521075
S4_3436948	4	3436948	0.0008566423
S8_48534645	8	48534645	0.0008767633
S3_5498150	3	5498150	0.0009274365
S6_11210785	6	11210785	0.0009357205
S3_8643145	3	8643145	0.000954704
S1_40677981	1	40677981	0.0009653569
S2_65710179	2	65710179	0.0009719437
S2_59110522	2	59110522	0.0009976346
S1_41295809	1	41295809	0.001002879
S3_58153448	3	58153448	0.001003996
S1_8011425	1	8011425	0.001005247
S7_4567692	7	4567692	0.001013635
S10_49957294	10	49957294	0.001025864
S2_71749613	2	71749613	0.00103741
S3_61324789	3	61324789	0.001052252
S10_9936054	10	9936054	0.001065029
S9_57785101	9	57785101	0.001088758
S1_71621599	1	71621599	0.001097359
S3_13209037	3	13209037	0.001101231
S1_19681739	1	19681739	0.00110372
S10_56391264	10	56391264	0.001104503
S8_40264515	8	40264515	0.001113723
S8_40571674	8	40571674	0.001114953
S1_8774666	1	8774666	0.001118027
S1_8774701	1	8774701	0.001118027
S1_8774707	1	8774707	0.001118027
S1_40290703	1	40290703	0.001118407
S3_69184115	3	69184115	0.001143195
S3_13517599	3	13517599	0.001154939
S7_5142581	7	5142581	0.001163251
S2_3382005	2	3382005	0.001165649
S9_48453311	9	48453311	0.001171064
S2_51009631	2	51009631	0.001178777
S3_11143058	3	11143058	0.001189088
S3_11143078	3	11143078	0.001189088
S3_11143081	3	11143081	0.001189088
S1_56948348	1	56948348	0.001310434
S2_4350340	2	4350340	0.001314269
S1_9890330	1	9890330	0.001331741
S2_9385563	2	9385563	0.001338907
S4_62824595	4	62824595	0.001346633
S5_10585416	5	10585416	0.001348313
S8_10480547	8	10480547	0.001380482
S8_3842434	8	3842434	0.001405338
S7_12112370	7	12112370	0.001416093
S2_1195766	2	1195766	0.001433613
S10_43983444	10	43983444	0.001444669
S3_11745256	3	11745256	0.001447599
S1_33011496	1	33011496	0.001458347
S4_67066081	4	67066081	0.001471284
S1_47575635	1	47575635	0.001482491
S3_11247257	3	11247257	0.001489269
S9_7402073	9	7402073	0.001506791
S2_4143563	2	4143563	0.001508733
S5_26510804	5	26510804	0.001519949
S3_58923887	3	58923887	0.001549789
S4_47148087	4	47148087	0.001561166
S3_9547511	3	9547511	0.001569979
S1_60283318	1	60283318	0.00157
S5_47568484	5	47568484	0.001571079
S1_9890333	1	9890333	0.001587495
S6_47641478	6	47641478	0.001599737
S1_27022216	1	27022216	0.001628078
