rs	chr	ps	p_wald
S1_41866446	1	41866446	8.992925e-08
S7_12052511	7	12052511	3.970537e-07
S3_50319480	3	50319480	6.918075e-07
S3_72434701	3	72434701	8.164766e-07
S3_72434704	3	72434704	8.78967e-07
S3_72434706	3	72434706	1.739437e-06
S4_4253440	4	4253440	2.581124e-06
S9_9541617	9	9541617	3.541618e-06
S3_72434712	3	72434712	4.597058e-06
S10_7054355	10	7054355	5.317121e-06
S2_51240462	2	51240462	6.477395e-06
S4_2423743	4	2423743	7.229855e-06
S6_56483441	6	56483441	9.795581e-06
S10_12901092	10	12901092	1.341822e-05
S7_13166702	7	13166702	1.355646e-05
S7_15139939	7	15139939	1.560992e-05
S4_1911691	4	1911691	2.324442e-05
S5_10234987	5	10234987	2.828418e-05
S6_51901003	6	51901003	2.930004e-05
S7_12928570	7	12928570	3.000431e-05
S3_73109960	3	73109960	3.307684e-05
S3_72422938	3	72422938	3.384494e-05
S7_16991865	7	16991865	3.508845e-05
S7_11500279	7	11500279	3.544244e-05
S1_46458064	1	46458064	3.621156e-05
S7_16983098	7	16983098	3.714534e-05
S7_12700104	7	12700104	3.950605e-05
S3_64723143	3	64723143	3.991458e-05
S4_2391896	4	2391896	3.99887e-05
S7_11500185	7	11500185	4.026065e-05
S4_1872629	4	1872629	4.114749e-05
S1_3007829	1	3007829	4.294945e-05
S3_7501407	3	7501407	4.329429e-05
S7_15790315	7	15790315	4.344844e-05
S7_12928703	7	12928703	4.501581e-05
S7_12928708	7	12928708	4.501581e-05
S7_12095950	7	12095950	4.55831e-05
S10_6995022	10	6995022	4.668589e-05
S7_12064372	7	12064372	4.830716e-05
S7_15228883	7	15228883	4.899432e-05
S5_61103522	5	61103522	4.958802e-05
S7_16986622	7	16986622	5.027225e-05
S7_15726922	7	15726922	5.216848e-05
S7_17353517	7	17353517	5.231999e-05
S7_12594361	7	12594361	5.422909e-05
S7_11816022	7	11816022	5.726466e-05
S7_14639006	7	14639006	5.8274e-05
S2_23124050	2	23124050	5.900955e-05
S7_15402463	7	15402463	5.977264e-05
S2_73957069	2	73957069	6.110597e-05
S2_55928120	2	55928120	6.442461e-05
S7_12695617	7	12695617	6.640833e-05
S2_60662397	2	60662397	6.82208e-05
S1_26900565	1	26900565	7.899492e-05
S10_7004332	10	7004332	8.127868e-05
S7_55151383	7	55151383	8.372815e-05
S2_60663236	2	60663236	8.549032e-05
S7_13649433	7	13649433	8.694436e-05
S6_14478935	6	14478935	9.448084e-05
S7_12939166	7	12939166	0.0001011894
S7_12939168	7	12939168	0.0001011894
S7_12939211	7	12939211	0.0001011894
S6_37668711	6	37668711	0.0001098678
S2_23030503	2	23030503	0.0001157825
S2_23046858	2	23046858	0.0001157825
S4_1872631	4	1872631	0.0001169719
S7_12810119	7	12810119	0.0001218619
S7_55980389	7	55980389	0.0001276801
S1_18030102	1	18030102	0.0001278047
S1_18030100	1	18030100	0.0001285038
S5_3070471	5	3070471	0.0001343827
S1_26888429	1	26888429	0.0001347315
S3_69379197	3	69379197	0.0001348072
S1_17657185	1	17657185	0.0001391774
S5_59929354	5	59929354	0.0001404229
S8_3805014	8	3805014	0.0001463718
S10_1748364	10	1748364	0.0001671177
S2_73973890	2	73973890	0.0001678459
S4_1781035	4	1781035	0.0001711431
S4_1903303	4	1903303	0.0001807763
S5_54517717	5	54517717	0.0001821371
S4_6570315	4	6570315	0.0001824496
S7_14791484	7	14791484	0.0001828418
S6_10562370	6	10562370	0.0001905401
S10_48005128	10	48005128	0.0001978973
S6_40423088	6	40423088	0.0001999786
S5_52527107	5	52527107	0.0001999912
S5_52526748	5	52526748	0.0002014272
S1_64811693	1	64811693	0.0002035078
S1_64742496	1	64742496	0.0002291948
S3_67931777	3	67931777	0.0002292757
S10_54788929	10	54788929	0.0002395708
S10_6084376	10	6084376	0.0002450958
S3_50827400	3	50827400	0.0002589683
S5_61065980	5	61065980	0.0002601754
S1_17601964	1	17601964	0.0002699438
S1_71798110	1	71798110	0.0002707459
S5_52527012	5	52527012	0.00028882
S7_15203496	7	15203496	0.0003001625
S10_60435208	10	60435208	0.0003047614
S7_8797997	7	8797997	0.0003073361
S7_13962176	7	13962176	0.0003081399
S2_60663237	2	60663237	0.0003101173
S5_10266772	5	10266772	0.0003141364
S1_64947137	1	64947137	0.000324716
S7_16659083	7	16659083	0.0003350514
S1_3082098	1	3082098	0.0003375329
S7_17463517	7	17463517	0.00033828
S7_13649137	7	13649137	0.0003461554
S3_72483744	3	72483744	0.0003541688
S10_48005107	10	48005107	0.0003618732
S7_17339156	7	17339156	0.0003620386
S2_50137698	2	50137698	0.0003669858
S1_49036242	1	49036242	0.0003737141
S3_8279439	3	8279439	0.0003750558
S7_16318006	7	16318006	0.0003790861
S3_65599263	3	65599263	0.0003943301
S4_2478172	4	2478172	0.0003992898
S7_12904877	7	12904877	0.0004036691
S7_17046494	7	17046494	0.0004045745
S3_65599276	3	65599276	0.0004141065
S5_50248167	5	50248167	0.0004221452
S1_17603672	1	17603672	0.000427
S7_17315061	7	17315061	0.0004279506
S9_96126	9	96126	0.0004358462
S5_60238257	5	60238257	0.0004370449
S9_55375109	9	55375109	0.0004371974
S1_24718771	1	24718771	0.0004381798
S7_15368949	7	15368949	0.000444092
S1_7990774	1	7990774	0.0004502541
S7_15203334	7	15203334	0.0004518535
S7_15203358	7	15203358	0.0004518535
S7_15385333	7	15385333	0.0004607958
S9_52183285	9	52183285	0.0004660663
S2_62047470	2	62047470	0.000482335
S2_62047471	2	62047471	0.000482335
S9_6837125	9	6837125	0.0004832661
S9_6837242	9	6837242	0.0004832661
S8_1957929	8	1957929	0.0004903473
S5_52527030	5	52527030	0.000492438
S7_16810224	7	16810224	0.0005209075
S6_4657970	6	4657970	0.0005328185
S7_12584755	7	12584755	0.0005462987
S7_12584759	7	12584759	0.0005462987
S6_60909761	6	60909761	0.0005489054
S10_45986526	10	45986526	0.0005673838
S6_48606391	6	48606391	0.0005696085
S1_3165094	1	3165094	0.0005761612
S2_25323426	2	25323426	0.0005867262
S10_8967625	10	8967625	0.0005914734
S9_52617809	9	52617809	0.000598235
S5_10058190	5	10058190	0.000606107
S10_6083386	10	6083386	0.0006063032
S7_12986834	7	12986834	0.0006284842
S7_12927838	7	12927838	0.0006470439
S7_12927846	7	12927846	0.0006470439
S1_41370348	1	41370348	0.0006475365
S1_33098008	1	33098008	0.0006544442
S7_11122353	7	11122353	0.0006561864
S1_68461413	1	68461413	0.0006581548
S7_12939752	7	12939752	0.0006603373
S7_12939754	7	12939754	0.0006603373
S1_49648795	1	49648795	0.000669597
S7_12594462	7	12594462	0.0006727992
S5_59149675	5	59149675	0.000674704
S7_16665472	7	16665472	0.0006797984
S1_57689563	1	57689563	0.0006885732
S7_14233852	7	14233852	0.0006887788
S9_19127685	9	19127685	0.0007007922
S6_4765947	6	4765947	0.0007008916
S8_43738941	8	43738941	0.0007243669
S3_63508847	3	63508847	0.0007349034
S7_17373778	7	17373778	0.0007401244
S3_64507944	3	64507944	0.0007410151
S7_12660314	7	12660314	0.0007473865
S7_12660315	7	12660315	0.0007473865
S4_13910027	4	13910027	0.0007492557
S5_431929	5	431929	0.0007503573
S1_6520135	1	6520135	0.0007554414
S4_1880198	4	1880198	0.0007580516
S7_15385965	7	15385965	0.000767445
S7_12901120	7	12901120	0.0007710945
S7_13165114	7	13165114	0.0007722027
S2_71806263	2	71806263	0.0007774224
S1_68749684	1	68749684	0.0007784483
S5_9463214	5	9463214	0.0007825319
S3_69366080	3	69366080	0.0007850846
S7_12779889	7	12779889	0.0007857682
S7_11776587	7	11776587	0.0007932337
S6_56599031	6	56599031	0.000796112
S3_6608416	3	6608416	0.0008064084
S7_13963564	7	13963564	0.0008277389
S10_44101583	10	44101583	0.0008299479
S7_12739686	7	12739686	0.0008355574
S2_60662399	2	60662399	0.0008398989
S10_45986508	10	45986508	0.000842022
S10_54049009	10	54049009	0.0008478816
S10_6995439	10	6995439	0.0008487299
S7_12457870	7	12457870	0.0008500733
S1_29937780	1	29937780	0.0008720091
S3_56805341	3	56805341	0.0008726532
S10_8967004	10	8967004	0.0008781243
S7_13189878	7	13189878	0.0008866679
S7_16376982	7	16376982	0.0008923454
S7_12928336	7	12928336	0.0008979672
S3_63651903	3	63651903	0.0009123421
S4_6525171	4	6525171	0.000917595
S1_60107925	1	60107925	0.0009181925
S1_60107938	1	60107938	0.0009181925
S1_60107957	1	60107957	0.0009181925
S2_30005156	2	30005156	0.0009269899
S8_1234750	8	1234750	0.0009299749
S2_70435606	2	70435606	0.0009435132
S1_49648796	1	49648796	0.0009442535
S1_49648797	1	49648797	0.0009442535
S1_49648798	1	49648798	0.0009442535
S1_49648817	1	49648817	0.0009442535
S7_16667822	7	16667822	0.0009762402
S3_62743190	3	62743190	0.000977554
S3_62743193	3	62743193	0.000977554
S3_62743197	3	62743197	0.000977554
S7_2061428	7	2061428	0.0009850858
S10_47875458	10	47875458	0.0009886322
S3_63651929	3	63651929	0.0009971088
S7_12401907	7	12401907	0.0009972909
S7_12402935	7	12402935	0.0009997539
S8_1234745	8	1234745	0.001021238
S6_46980123	6	46980123	0.00102597
S1_68489209	1	68489209	0.001030697
S6_57293693	6	57293693	0.001036331
S7_16009994	7	16009994	0.001038098
S7_16010007	7	16010007	0.001038098
S7_16010022	7	16010022	0.001038098
S1_3532350	1	3532350	0.00103911
S7_12747286	7	12747286	0.001041769
S1_23204331	1	23204331	0.001052211
S7_3793646	7	3793646	0.001059815
S6_56599060	6	56599060	0.001062002
S3_64739315	3	64739315	0.001062929
S3_67717435	3	67717435	0.001081536
S1_45746688	1	45746688	0.001097649
S10_6995436	10	6995436	0.001099822
S7_43562447	7	43562447	0.001110454
S1_41066216	1	41066216	0.001113552
S7_13173260	7	13173260	0.001127755
S7_12203445	7	12203445	0.001128644
S1_3223016	1	3223016	0.001129614
S7_14262000	7	14262000	0.00113209
S7_12584867	7	12584867	0.001144565
S9_21698405	9	21698405	0.001145424
S3_51309108	3	51309108	0.001172199
S4_17077969	4	17077969	0.001176857
S7_12647801	7	12647801	0.001183588
S1_60235637	1	60235637	0.001201665
S5_10058248	5	10058248	0.001205292
S1_64749577	1	64749577	0.001206752
S7_13190209	7	13190209	0.001209434
S3_8279418	3	8279418	0.001212382
S1_41128560	1	41128560	0.001222885
S8_626798	8	626798	0.001224898
S3_68937415	3	68937415	0.00122928
S1_40832979	1	40832979	0.001242248
S7_11899063	7	11899063	0.001243334
S7_12744557	7	12744557	0.001256464
S10_5650138	10	5650138	0.001270447
S2_67742759	2	67742759	0.001276405
S1_3244506	1	3244506	0.001280194
S1_3244507	1	3244507	0.001280194
S1_59362760	1	59362760	0.001282848
S3_8279510	3	8279510	0.001289371
S3_19996230	3	19996230	0.001300668
S6_32018218	6	32018218	0.001300738
S2_60644350	2	60644350	0.00132768
S7_13649453	7	13649453	0.001333501
S6_56551497	6	56551497	0.001339973
S7_6229996	7	6229996	0.001342778
S7_12739660	7	12739660	0.001344003
S4_11169920	4	11169920	0.001351312
S3_46884325	3	46884325	0.001352873
S1_4709439	1	4709439	0.001358135
S5_32372987	5	32372987	0.001358486
S3_68380848	3	68380848	0.001360488
S1_3270097	1	3270097	0.001406476
S5_10587758	5	10587758	0.001410369
S7_13185317	7	13185317	0.001417425
S3_72537663	3	72537663	0.001426069
S7_15969303	7	15969303	0.00143309
S2_65710033	2	65710033	0.001438854
S6_52757245	6	52757245	0.001452849
S9_4285659	9	4285659	0.001459031
S1_29755566	1	29755566	0.001464625
S10_15724392	10	15724392	0.001467066
S3_1784194	3	1784194	0.001475815
S3_51071262	3	51071262	0.001482597
S5_10058223	5	10058223	0.00149059
S1_3354702	1	3354702	0.001494621
S7_12203127	7	12203127	0.001497187
S9_374132	9	374132	0.00150383
S1_18926631	1	18926631	0.001507587
S5_61251645	5	61251645	0.001508901
S2_28802313	2	28802313	0.001518969
S5_323015	5	323015	0.001519967
S9_54477249	9	54477249	0.001523785
S10_49951873	10	49951873	0.001525725
S7_11186769	7	11186769	0.001530929
S5_54067809	5	54067809	0.001545967
S10_6691180	10	6691180	0.001567619
S7_13097825	7	13097825	0.001573366
S7_12196013	7	12196013	0.001574333
S7_12196015	7	12196015	0.001574333
S3_1440697	3	1440697	0.001576656
S10_44427108	10	44427108	0.001580825
S7_12477125	7	12477125	0.001586709
S9_2802204	9	2802204	0.001587495
S3_53045787	3	53045787	0.001602887
S3_1947869	3	1947869	0.001603879
S7_11305490	7	11305490	0.001617112
S2_62226989	2	62226989	0.001640239
S3_51030374	3	51030374	0.001641986
S9_58412182	9	58412182	0.001643077
S3_42616163	3	42616163	0.001644261
S1_48990721	1	48990721	0.001645382
S9_11925579	9	11925579	0.001667791
S10_43053325	10	43053325	0.001673617
S7_16330933	7	16330933	0.001683033
S2_74122928	2	74122928	0.001688377
S3_6606650	3	6606650	0.001693272
S2_56028132	2	56028132	0.001697055
S7_12744480	7	12744480	0.001703999
S6_60419059	6	60419059	0.001706267
S6_60419086	6	60419086	0.001706267
S3_4950875	3	4950875	0.001712617
S7_12203643	7	12203643	0.001723474
S7_12647837	7	12647837	0.001724613
S5_61108446	5	61108446	0.001729001
S2_71242181	2	71242181	0.001741189
S6_59261932	6	59261932	0.001748013
S1_61535166	1	61535166	0.0017545
S1_5401939	1	5401939	0.00175454
S1_10068188	1	10068188	0.001765843
S7_13927049	7	13927049	0.001767991
S1_49474266	1	49474266	0.001781524
S10_56199267	10	56199267	0.001789238
S5_10058184	5	10058184	0.001798517
S7_14775773	7	14775773	0.001803113
S9_15058255	9	15058255	0.001809203
S1_6984795	1	6984795	0.001819708
S3_1188286	3	1188286	0.001834555
S7_12391528	7	12391528	0.001841206
S7_7878939	7	7878939	0.001845732
S5_10958333	5	10958333	0.00186145
S5_9765629	5	9765629	0.001865448
S8_51086002	8	51086002	0.001881712
S8_51086020	8	51086020	0.001881712
S4_2391937	4	2391937	0.001882732
S4_59479395	4	59479395	0.001886159
S6_1021161	6	1021161	0.001893773
S7_16389473	7	16389473	0.001905794
S2_41671209	2	41671209	0.001906769
S2_73774043	2	73774043	0.001909576
S5_52035295	5	52035295	0.001913546
S10_7121755	10	7121755	0.00191596
S1_51366680	1	51366680	0.001928365
S6_1292373	6	1292373	0.001947549
S6_56516782	6	56516782	0.001950567
S7_15928274	7	15928274	0.001967833
S6_11938576	6	11938576	0.001972094
S6_11938577	6	11938577	0.001972094
