rs	chr	ps	p_wald
chr1H:380606258\C,\A	chr1H	380606258	3.706496e-10
chr2H:8883728\C,\T	chr2H	8883728	8.129726e-09
chr5H:407089476\C,\G	chr5H	407089476	8.285793e-09
chr6H:162499899\G,\A	chr6H	162499899	1.36871e-08
chr1H:424552692\T,\C	chr1H	424552692	1.591949e-08
chr6H:162434175\T,\C	chr6H	162434175	2.689308e-08
chr2H:41449358\C,\T	chr2H	41449358	8.06398e-08
chr6H:355810470\T,\C	chr6H	355810470	9.590211e-08
chr5H:15282788\A,\G	chr5H	15282788	1.003402e-07
chr5H:396120656\A,\G	chr5H	396120656	1.083251e-07
chr5H:406773735\T,\C	chr5H	406773735	1.366724e-07
chr4H:244449583\G,\A	chr4H	244449583	1.445394e-07
chr4H:245000696\G,\A	chr4H	245000696	1.445394e-07
chr6H:162494400\T,\G	chr6H	162494400	1.519194e-07
chr6H:7594201\G,\A	chr6H	7594201	1.525724e-07
chr2H:631999387\C,\T	chr2H	631999387	1.598034e-07
chr7H:457147354\G,\T	chr7H	457147354	2.476479e-07
chr7H:457147355\A,\G	chr7H	457147355	2.476479e-07
chr2H:584462050\G,\A	chr2H	584462050	2.669294e-07
chr2H:584462091\C,\T	chr2H	584462091	2.669294e-07
chr5H:434736028\G,\C	chr5H	434736028	3.672991e-07
chr3H:51925152\G,\T	chr3H	51925152	3.742925e-07
chr6H:229745379\C,\T	chr6H	229745379	3.835058e-07
chr6H:377346253\G,\A	chr6H	377346253	4.168049e-07
chr2H:246509925\C,\T	chr2H	246509925	4.373791e-07
chr2H:581702743\A,\G	chr2H	581702743	4.727773e-07
chr2H:647575173\G,\A	chr2H	647575173	4.824267e-07
chr2H:647575216\C,\T	chr2H	647575216	4.824267e-07
chr2H:647575222\C,\T	chr2H	647575222	4.824267e-07
chr3H:30481383\A,\C	chr3H	30481383	4.867442e-07
chr2H:647524914\G,\A	chr2H	647524914	5.022282e-07
chr6H:532904370\G,\A	chr6H	532904370	5.776637e-07
chr5H:407347596\T,\C	chr5H	407347596	6.296172e-07
chr5H:434708833\T,\C	chr5H	434708833	6.644922e-07
chr6H:38380165\A,\G	chr6H	38380165	7.32749e-07
chr5H:11613336\A,\C	chr5H	11613336	7.343134e-07
chr2H:41449354\G,\A	chr2H	41449354	8.52934e-07
chr2H:647586487\G,\A	chr2H	647586487	9.070462e-07
chr2H:19291661\G,\A	chr2H	19291661	9.227925e-07
chr3H:377841604\G,\A	chr3H	377841604	9.438761e-07
chr4H:10637966\G,\A	chr4H	10637966	9.440607e-07
chr6H:347206302\C,\A	chr6H	347206302	9.53923e-07
chr4H:1610968\G,\A	chr4H	1610968	1.02709e-06
chr2H:647524860\G,\A	chr2H	647524860	1.093951e-06
chr5H:407576026\A,\G	chr5H	407576026	1.157756e-06
chr3H:258478610\A,\G	chr3H	258478610	1.291521e-06
chr6H:162548463\C,\T	chr6H	162548463	1.313794e-06
chr3H:51925183\C,\T	chr3H	51925183	1.377081e-06
chr5H:18740629\C,\A	chr5H	18740629	1.384002e-06
chr5H:18740635\C,\T	chr5H	18740635	1.384002e-06
chr5H:18740654\G,\A	chr5H	18740654	1.384002e-06
chr7H:475091137\C,\T	chr7H	475091137	1.388054e-06
chr6H:162527000\G,\T	chr6H	162527000	1.40365e-06
