rs	chr	ps	p_wald
S2_233097336	2	233097336	7.89898e-08
S9_151737489	9	151737489	1.166211e-07
S7_162602932	7	162602932	1.169182e-07
S9_151737483	9	151737483	1.184202e-07
S2_233097355	2	233097355	1.782172e-07
S1_115923706	1	115923706	1.979481e-07
S8_24723611	8	24723611	2.244544e-07
S1_240417530	1	240417530	3.00443e-07
S9_151742636	9	151742636	6.792054e-07
S5_194815956	5	194815956	8.106697e-07
S3_194963979	3	194963979	1.052929e-06
S1_284565421	1	284565421	1.375376e-06
S5_194815946	5	194815946	1.424889e-06
S8_121778156	8	121778156	1.72997e-06
S9_11117714	9	11117714	1.837543e-06
S2_235660190	2	235660190	2.065368e-06
S1_89692353	1	89692353	2.111407e-06
S8_154843754	8	154843754	2.587177e-06
S8_21186629	8	21186629	2.85216e-06
S2_10904569	2	10904569	3.214297e-06
S5_205538445	5	205538445	3.471065e-06
S1_239159558	1	239159558	4.121138e-06
S10_140317281	10	140317281	4.571282e-06
S7_169690120	7	169690120	4.589515e-06
S8_24723614	8	24723614	5.068843e-06
S1_4670618	1	4670618	5.681591e-06
S2_235660256	2	235660256	6.123639e-06
S10_124065998	10	124065998	6.177801e-06
S9_106018222	9	106018222	7.326789e-06
S4_222254275	4	222254275	8.077124e-06
S1_82376662	1	82376662	8.429348e-06
S10_144669678	10	144669678	8.6105e-06
S1_243571198	1	243571198	9.2586e-06
S9_160219128	9	160219128	1.073108e-05
S9_106018224	9	106018224	1.080282e-05
S8_113349402	8	113349402	1.08285e-05
S7_156544241	7	156544241	1.111817e-05
S10_83413994	10	83413994	1.170532e-05
S9_151983616	9	151983616	1.206999e-05
S5_194815951	5	194815951	1.261488e-05
S2_155998983	2	155998983	1.345871e-05
S4_179082316	4	179082316	1.413815e-05
S7_168861937	7	168861937	1.429683e-05
S6_175417666	6	175417666	1.573235e-05
S1_89614488	1	89614488	1.67426e-05
S4_181698544	4	181698544	1.714754e-05
S1_295344114	1	295344114	1.71688e-05
S1_12041882	1	12041882	1.95114e-05
S9_151731246	9	151731246	1.967957e-05
S5_1119222	5	1119222	1.968372e-05
