rs	chr	ps	p_wald
S3_67717435	3	67717435	3.030783e-11
S1_6520135	1	6520135	1.29396e-10
S6_60419104	6	60419104	1.536013e-10
S3_51309108	3	51309108	1.881464e-10
S1_68749684	1	68749684	2.154741e-10
S7_12928570	7	12928570	2.652011e-10
S7_16986622	7	16986622	3.496407e-10
S7_12928703	7	12928703	3.628258e-10
S7_12928708	7	12928708	3.628258e-10
S7_12064372	7	12064372	4.124198e-10
S7_12095950	7	12095950	4.218964e-10
S7_16983098	7	16983098	4.466353e-10
S7_11500185	7	11500185	4.547992e-10
S7_15726922	7	15726922	4.711388e-10
S7_13166702	7	13166702	5.079165e-10
S7_17353517	7	17353517	5.262612e-10
S7_15228883	7	15228883	5.302493e-10
S7_12700104	7	12700104	5.593228e-10
S3_66554279	3	66554279	9.800513e-10
S7_11816022	7	11816022	9.805935e-10
S7_15139939	7	15139939	1.688967e-09
S7_11500279	7	11500279	2.061112e-09
S7_15790315	7	15790315	2.41067e-09
S7_15402463	7	15402463	2.660865e-09
S7_14791484	7	14791484	3.26563e-09
S3_67800335	3	67800335	3.632724e-09
S7_13649433	7	13649433	5.14217e-09
S7_12939166	7	12939166	5.406011e-09
S7_12939168	7	12939168	5.406011e-09
S7_12939211	7	12939211	5.406011e-09
S3_67800333	3	67800333	7.367246e-09
S7_14639006	7	14639006	8.806152e-09
S7_12594361	7	12594361	1.807148e-08
S4_3114782	4	3114782	1.968994e-08
S7_16991865	7	16991865	2.058525e-08
S7_12928336	7	12928336	2.127677e-08
S1_6526074	1	6526074	3.776781e-08
S1_6526076	1	6526076	3.841709e-08
S1_6526078	1	6526078	3.841709e-08
S1_6526079	1	6526079	3.841709e-08
S3_73109960	3	73109960	3.897639e-08
S1_60107925	1	60107925	4.447758e-08
S1_60107938	1	60107938	4.447758e-08
S1_60107957	1	60107957	4.447758e-08
S7_15203496	7	15203496	7.010215e-08
S6_56483441	6	56483441	7.044938e-08
