<Phenotype>	
taxa	data
Taxa	PearlMillet_SoilN
PI526387	1.977723605
PI526339	2.041392685
PI526300	2.056904851
PI526301	2.056904851
PI526302	2.056904851
PI526303	2.056904851
PI526304	2.056904851
PI526305	2.056904851
PI526277	1.982271233
PI526278	1.982271233
PI526279	1.982271233
PI526280	1.982271233
PI526281	1.982271233
PI526282	1.982271233
PI526283	1.954242509
PI526285	1.954242509
PI526286	1.954242509
PI526272	2.041392685
PI526273	2.041392685
PI526274	2.041392685
PI526275	2.041392685
PI526276	2.041392685
PI526313	2
PI526314	2
PI526315	2.012837225
PI526293	2.017033339
PI526294	2.017033339
PI526295	2.017033339
PI526270	2.045322979
PI526271	2.045322979
PI526296	2
PI526297	2
PI526298	2
PI526299	2
PI526337	2.021189299
PI526287	2.041392685
PI526288	2.041392685
PI526289	2.041392685
PI526290	2.041392685
PI526292	1.944482672
PI526291	1.949390007
PI526340	1.949390007
PI526341	1.949390007
PI526342	1.949390007
PI526343	1.949390007
PI526344	1.949390007
PI526345	1.949390007
PI526268	1.939519253
PI526269	1.939519253
PI526306	2.017033339
PI526307	2.017033339
PI526308	2.017033339
PI526309	2.017033339
PI526310	2.017033339
PI526311	2.017033339
PI526312	2.017033339
PI526336	2.187520721
PI526328	2.029383778
PI526329	2.029383778
PI526330	2.029383778
PI526331	2.029383778
PI526332	2.029383778
PI526333	2.029383778
PI526334	2.089905111
PI526335	2.089905111
PI526316	2.167317335
PI526318	2.167317335
PI526319	2.100370545
PI526320	2.100370545
PI526321	2.100370545
PI526322	2.100370545
PI526324	2.049218023
PI526325	2.049218023
PI526326	2.049218023
PI526327	2.049218023
PI511045	2.397940009
PI511025	NA
PI511046	3.085647288
PI511051	2.025305865
PI511027	2.06069784
PI511031	2.08278537
PI511047	2.113943352
PI511049	2.240549248
PI511048	2.793790385
PI511035	2.152288344
PI511029	2.292256071
PI511032	2.294466226
PI511033	2.294466226
PI511030	2.28780173
PI511036	2.348304863
PI511039	1.770852012
PI511044	2.201397124
PI511038	2.311753861
PI511041	2.146128036
PI511052	2.117271296
PI511042	2.10720997
PI511043	2.10720997
PI511040	1.838849091
PLS302	2.021189299
PLS27	1.913813852
PLS29	2.008600172
PLS30	2.045322979
PLS308	1.973127854
PLS310	2.161368002
PLS304	1.838849091
PLS32	1.875061263
PLS307	1.86923172
PLS31	2.079181246
PLS305	2.117271296
PLS38	2.068185862
PLS309	1.73239376
PLS312	1.944482672
PLS40	1.913813852
PLS320	1.812913357
PLS12	1.806179974
PLS39	1.963787827
PLS18	1.792391689
PLS19	1.86923172
PLS319	1.792391689
PLS25	1.799340549
PLS26	1.77815125
PLS313	1.792391689
PLS24	1.903089987
PLS33	2.100370545
PLS35	1.903089987
PLS36	1.973127854
PLS325	1.84509804
PLS20	1.963787827
PLS326	1.919078092
PLS322	1.755874856
PLS37	2.053078443
PLS318	1.995635195
PLS317	1.995635195
PLS23	1.886490725
PLS54	1.973127854
PLS22	1.740362689
PLS303	1.949390007
PLS314	1.944482672
PLS301	1.86923172
PLS44	1.968482949
PLS43	1.944482672
PLS42	1.959041392
PLS316	1.944482672
PLS10	1.86923172
PLS11	1.939519253
PLS315	1.939519253
PLS321	1.806179974
PLS13	1.892094603
PLS45	2.008600172
PLS49	2.178976947
PLS48	2.193124598
PLS47	2.103803721
PLS14	1.785329835
PLS170	2.117271296
PLS167	2.068185862
PLS56	2.127104798
PLS171	2.093421685
PLS57	2.089905111
PLS15	1.880813592
PLS166	2.079181246
PLS50	2.008600172
PLS66	2.041392685
PLS224	2.089905111
PLS175	2.136720567
PLS176	2.187520721
PLS174	2.136720567
PLS61	2.033423755
PLS177	2.093421685
PLS67	1.944482672
PLS179	2.146128036
PLS178	2.049218023
PLS197	NA
PLS162	2.049218023
PLS129	1.763427994
PLS97	1.908485019
PLS98	1.949390007
PLS95	1.897627091
PLS91	1.977723605
PLS90	2.012837225
PLS180	2.041392685
PLS173	2.008600172
PLS155	2.079181246
PLS70	2.053078443
PLS94	1.897627091
PLS93	1.838849091
PLS84	1.86923172
PLS107	1.86923172
PLS69	2.071882007
PLS89	1.892094603
PLS159	1.857332496
PLS160	1.903089987
PLS161	2.041392685
PLS92	2.004321374
PLS158	2.136720567
PLS68	2.049218023
PLS130	1.826074803
PLS72	2.021189299
PLS77	2.096910013
PLS127	1.812913357
PLS131	1.949390007
PLS201	2.056904851
PLS87	2.004321374
PLS101	1.897627091
PLS85	1.851258349
PLS103	1.973127854
PLS73	2
PLS79	NA
PLS111	2.008600172
PLS71	2.10720997
PLS82	2.012837225
PLS207	1.875061263
PLS203	1.875061263
PLS199	1.875061263
PLS206	1.875061263
PLS74	1.903089987
PLS214	1.986771734
PLS213	1.986771734
PLS212	1.986771734
PLS120	1.851258349
PLS200	1.986771734
PLS220	1.986771734
PLS75	1.963787827
PLS209	1.819543936
PLS83	1.792391689
PLS153	2.017033339
PLS217	2.008600172
PLS211	1.886490725
PLS104	1.851258349
PLS113	1.812913357
PLS118	1.785329835
PLS112	1.949390007
PLS106	1.86332286
PLS121	1.886490725
PLS204	1.857332496
PLS182	1.880813592
PLS223	1.924279286
PLS184	2.004321374
PLS116	1.755874856
PLS185	2.025305865
PLS198	1.819543936
PLS221	1.86923172
PLS147	1.812913357
PLS123	1.851258349
PLS181	2.008600172
PLS115	1.763427994
PLS114	1.86923172
PLS125	1.812913357
PLS183	1.826074803
PLS46	1.924279286
PLS80	1.986771734
PLS216	1.913813852
PLS222	1.913813852
PLS151	2.004321374
PLS88	2.025305865
PLS235	1.612783857
PLS230	1.612783857
PLS137	1.698970004
PLS202	1.913813852
PLS196	1.986771734
PLS208	1.968482949
PLS189	1.662757832
PLS138	1.819543936
PLS195	1.959041392
PLS192	1.84509804
PLS186	1.69019608
PLS191	1.973127854
PLS187	1.716003344
PLS226	1.991226076
PLS190	1.880813592
PLS124	1.838849091
PLS188	1.698970004
