"species","snp","chr","pos","p","logp","p_cutoff","cutoff_logp","bonf_cutoff","bonf_logp"
"Arabidopsis","Chr2_6790913.0","2",6790913,2.160564e-16,15.6654328645367,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_6790939.0","2",6790939,2.160564e-16,15.6654328645367,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_6770624.0","2",6770624,2.364172e-15,14.6263209305262,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_6790940.0","2",6790940,2.984542e-15,14.5251223051154,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_6766190.0","2",6766190,6.921453e-15,14.1598027258261,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_6772151.0","2",6772151,6.921453e-15,14.1598027258261,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_6776473.0","2",6776473,6.921453e-15,14.1598027258261,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_6767446.0","2",6767446,9.859167e-15,14.0061597770046,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_6775564.0","2",6775564,9.859167e-15,14.0061597770046,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_6790599.0","2",6790599,5.510964e-14,13.2587724259646,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_6768389.0","2",6768389,1.109523e-13,12.9548636905752,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_6767803.0","2",6767803,2.006838e-13,12.6974876840873,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_6777260.0","2",6777260,8.039388e-13,12.0947770107465,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_6787204.0","2",6787204,8.495198e-13,12.0708264944518,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr4_11405588.0","4",11405588,2.018749e-11,10.6949176754553,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_6777980.0","2",6777980,2.352412e-11,10.6284866138642,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_6771506.0","2",6771506,2.372444e-11,10.6248040300189,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr5_9275721.0","5",9275721,4.189818e-11,10.3778048417861,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_6772496.0","2",6772496,1.301367e-10,9.88560021028052,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_6787742.0","2",6787742,2.032208e-10,9.69203184332257,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr5_11732804.0","5",11732804,4.349183e-10,9.36159231819851,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr5_11733352.0","5",11733352,6.046348e-10,9.21850686044462,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_6795109.0","2",6795109,9.649136e-10,9.01551157237965,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_6764809.0","2",6764809,1.178807e-09,8.92855729388392,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr5_11729558.0","5",11729558,1.706332e-09,8.7679364645284,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr5_24443754.0","5",24443754,4.323114e-09,8.36420331202171,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_6795089.0","2",6795089,4.892068e-09,8.31050751487788,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr4_6149715.0","4",6149715,5.150257e-09,8.28817109893997,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr4_6152310.0","4",6152310,5.150257e-09,8.28817109893997,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr5_14966117.0","5",14966117,5.953504e-09,8.22522735024622,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr5_11745033.0","5",11745033,8.291877e-09,8.08134714876552,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr3_14627894.0","3",14627894,8.508988e-09,8.07012208881677,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr4_2425449.0","4",2425449,8.772655e-09,8.05686894969563,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr4_2425736.0","4",2425736,8.772655e-09,8.05686894969563,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr2_147813.0","2",147813,8.839387e-09,8.05357785170053,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr3_4564367.0","3",4564367,1.055543e-08,7.97652406999977,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
"Arabidopsis","Chr3_4564556.0","3",4564556,1.055543e-08,7.97652406999977,0.002500545,2.60196532544911,1.42731416869084e-08,7.84548042302306
