"species","gene","pvalue"
"Arabidopsis","AT2G15530",1.982999e-15
"Arabidopsis","AT2G15535",1.982999e-15
"Arabidopsis","AT2G15555",1.982999e-15
"Arabidopsis","AT2G15560",1.982999e-15
"Arabidopsis","AT2G15570",1.982999e-15
"Arabidopsis","AT2G15580",1.982999e-15
"Arabidopsis","AT2G15590",1.982999e-15
"Arabidopsis","AT2G15610",1.982999e-15
"Arabidopsis","AT2G15620",1.982999e-15
"Arabidopsis","AT2G15630",1.982999e-15
"Arabidopsis","AT2G15450",1.682651e-14
"Arabidopsis","AT2G15460",1.682651e-14
"Arabidopsis","AT2G15470",1.682651e-14
"Arabidopsis","AT2G15480",1.682651e-14
"Arabidopsis","AT2G15490",1.682651e-14
"Arabidopsis","AT2G15500",1.682651e-14
"Arabidopsis","AT2G15440",3.716382e-14
"Arabidopsis","AT5G26360",3.14092e-11
"Arabidopsis","AT5G26570",3.14092e-11
"Arabidopsis","AT5G26594",3.14092e-11
"Arabidopsis","AT5G26667",3.14092e-11
"Arabidopsis","AT5G26673",3.14092e-11
"Arabidopsis","AT5G26692",3.14092e-11
"Arabidopsis","AT5G26717",3.14092e-11
"Arabidopsis","AT5G26730",3.14092e-11
"Arabidopsis","AT5G26731",3.14092e-11
"Arabidopsis","AT5G26740",3.14092e-11
"Arabidopsis","AT5G26742",3.14092e-11
"Arabidopsis","AT4G21366",5.369305e-11
"Arabidopsis","AT4G21380",5.369305e-11
"Arabidopsis","AT4G21390",5.369305e-11
"Arabidopsis","AT4G21400",5.369305e-11
"Arabidopsis","AT4G21410",5.369305e-11
"Arabidopsis","AT4G21430",5.369305e-11
"Arabidopsis","AT4G21440",5.369305e-11
"Arabidopsis","AT4G21445",5.369305e-11
"Arabidopsis","AT4G21450",5.369305e-11
"Arabidopsis","AT4G21460",5.369305e-11
"Arabidopsis","AT4G09690",2.791164e-09
"Arabidopsis","AT4G09720",2.791164e-09
"Arabidopsis","AT4G09730",2.791164e-09
"Arabidopsis","AT4G09731",2.791164e-09
"Arabidopsis","AT4G09740",2.791164e-09
"Arabidopsis","AT4G09750",2.791164e-09
"Arabidopsis","AT4G09760",2.791164e-09
"Arabidopsis","AT4G09770",2.791164e-09
"Arabidopsis","AT4G09775",2.791164e-09
"Arabidopsis","AT4G09780",2.791164e-09
"Arabidopsis","AT4G09784",2.791164e-09
"Arabidopsis","AT4G09795",2.791164e-09
"Arabidopsis","AT4G09800",2.791164e-09
"Arabidopsis","AT4G09810",2.791164e-09
"Arabidopsis","AT2G15640",3.21652e-09
"Arabidopsis","AT5G37620",4.58537e-09
"Arabidopsis","AT5G37630",4.58537e-09
"Arabidopsis","AT5G37640",4.58537e-09
"Arabidopsis","AT5G37650",4.58537e-09
"Arabidopsis","AT5G37660",4.58537e-09
"Arabidopsis","AT5G37667",4.58537e-09
"Arabidopsis","AT5G37670",4.58537e-09
"Arabidopsis","AT5G37680",4.58537e-09
"Arabidopsis","AT5G37690",4.58537e-09
"Arabidopsis","AT5G37710",4.58537e-09
"Arabidopsis","AT5G37720",4.58537e-09
"Arabidopsis","AT5G37730",4.58537e-09
"Arabidopsis","AT2G01220",1.703718e-08
"Arabidopsis","AT2G01240",1.703718e-08
"Arabidopsis","AT2G01250",1.703718e-08
"Arabidopsis","AT2G01260",1.703718e-08
"Arabidopsis","AT2G01270",1.703718e-08
"Arabidopsis","AT2G01275",1.703718e-08
"Arabidopsis","AT2G01280",1.703718e-08
"Arabidopsis","AT2G01290",1.703718e-08
"Arabidopsis","AT2G01300",1.703718e-08
"Arabidopsis","AT2G01310",1.703718e-08
"Arabidopsis","AT2G01320",1.703718e-08
"Arabidopsis","AT2G01330",1.703718e-08
"Arabidopsis","AT2G01340",1.703718e-08
"Arabidopsis","AT2G01350",1.703718e-08
"Arabidopsis","AT2G01360",1.703718e-08
"Arabidopsis","AT2G01370",1.703718e-08
"Arabidopsis","AT2G01390",1.703718e-08
"Arabidopsis","AT1G72160",1.880504e-08
"Arabidopsis","AT1G72170",1.880504e-08
"Arabidopsis","AT1G72175",1.880504e-08
"Arabidopsis","AT1G72180",1.880504e-08
"Arabidopsis","AT1G72190",1.880504e-08
"Arabidopsis","AT1G72200",1.880504e-08
"Arabidopsis","AT1G72210",1.880504e-08
"Arabidopsis","AT1G72220",1.880504e-08
"Arabidopsis","AT1G72230",1.880504e-08
"Arabidopsis","AT1G72240",1.880504e-08
"Arabidopsis","AT1G72250",1.880504e-08
"Arabidopsis","AT1G72260",1.880504e-08
"Arabidopsis","AT1G72270",1.880504e-08
"Arabidopsis","AT3G42473",1.933474e-08
"Arabidopsis","AT3G42475",1.933474e-08
"Arabidopsis","AT4G04730",2.310595e-08
"Arabidopsis","AT4G04740",2.310595e-08
"Arabidopsis","AT4G04745",2.310595e-08
"Arabidopsis","AT4G04750",2.310595e-08
"Arabidopsis","AT4G04760",2.310595e-08
"Arabidopsis","AT4G04770",2.310595e-08
"Arabidopsis","AT4G04775",2.310595e-08
"Arabidopsis","AT4G04780",2.310595e-08
"Arabidopsis","AT4G04790",2.310595e-08
"Arabidopsis","AT4G04800",2.310595e-08
"Arabidopsis","AT4G04810",2.310595e-08
"Arabidopsis","AT4G04830",2.310595e-08
"Arabidopsis","AT4G04840",2.310595e-08
"Arabidopsis","AT5G60720",2.47555e-08
"Arabidopsis","AT5G60730",2.47555e-08
"Arabidopsis","AT5G60740",2.47555e-08
"Arabidopsis","AT5G60750",2.47555e-08
"Arabidopsis","AT5G60760",2.47555e-08
"Arabidopsis","AT5G60770",2.47555e-08
"Arabidopsis","AT5G60780",2.47555e-08
"Arabidopsis","AT5G60790",2.47555e-08
"Arabidopsis","AT5G60800",2.47555e-08
"Arabidopsis","AT5G60805",2.47555e-08
"Arabidopsis","AT5G60810",2.47555e-08
"Arabidopsis","AT2G35930",2.770101e-08
"Arabidopsis","AT2G35940",2.770101e-08
"Arabidopsis","AT2G35945",2.770101e-08
"Arabidopsis","AT2G35950",2.770101e-08
"Arabidopsis","AT2G35960",2.770101e-08
"Arabidopsis","AT2G35970",2.770101e-08
"Arabidopsis","AT2G35980",2.770101e-08
"Arabidopsis","AT2G35990",2.770101e-08
"Arabidopsis","AT2G36000",2.770101e-08
"Arabidopsis","AT2G36010",2.770101e-08
"Arabidopsis","AT2G36020",2.770101e-08
"Arabidopsis","AT2G36026",2.770101e-08
"Arabidopsis","AT2G36030",2.770101e-08
"Arabidopsis","AT3G43230",3.045917e-08
"Arabidopsis","AT3G43240",3.045917e-08
"Arabidopsis","AT3G43250",3.045917e-08
"Arabidopsis","AT3G43260",3.045917e-08
"Arabidopsis","AT3G43270",3.045917e-08
"Arabidopsis","AT3G43280",3.045917e-08
"Arabidopsis","AT3G43290",3.045917e-08
"Arabidopsis","AT3G43291",3.045917e-08
"Arabidopsis","AT3G43300",3.045917e-08
"Arabidopsis","AT5G64440",3.404419e-08
"Arabidopsis","AT5G64450",3.404419e-08
"Arabidopsis","AT5G64460",3.404419e-08
"Arabidopsis","AT5G64470",3.404419e-08
"Arabidopsis","AT5G64480",3.404419e-08
"Arabidopsis","AT5G64490",3.404419e-08
"Arabidopsis","AT5G64500",3.404419e-08
"Arabidopsis","AT5G64505",3.404419e-08
"Arabidopsis","AT5G64510",3.404419e-08
"Arabidopsis","AT5G64520",3.404419e-08
"Arabidopsis","AT5G64530",3.404419e-08
"Arabidopsis","AT5G64540",3.404419e-08
"Arabidopsis","AT5G64541",3.404419e-08
"Arabidopsis","AT5G64550",3.404419e-08
"Arabidopsis","AT5G64552",3.404419e-08
"Arabidopsis","AT5G64560",3.404419e-08
"Arabidopsis","AT5G64570",3.404419e-08
"Arabidopsis","AT5G64572",3.404419e-08
"Arabidopsis","AT2G28540",4.329541e-08
"Arabidopsis","AT2G28550",4.329541e-08
"Arabidopsis","AT2G28560",4.329541e-08
"Arabidopsis","AT2G28570",4.329541e-08
"Arabidopsis","AT2G28580",4.329541e-08
"Arabidopsis","AT2G28590",4.329541e-08
"Arabidopsis","AT2G28600",4.329541e-08
"Arabidopsis","AT2G28605",4.329541e-08
"Arabidopsis","AT2G28610",4.329541e-08
"Arabidopsis","AT2G28620",4.329541e-08
"Arabidopsis","AT2G36570",5.363648e-08
"Arabidopsis","AT2G36571",5.363648e-08
"Arabidopsis","AT2G36580",5.363648e-08
"Arabidopsis","AT2G36590",5.363648e-08
"Arabidopsis","AT2G36600",5.363648e-08
"Arabidopsis","AT2G36610",5.363648e-08
"Arabidopsis","AT2G36620",5.363648e-08
"Arabidopsis","AT2G36630",5.363648e-08
"Arabidopsis","AT2G36632",5.363648e-08
"Arabidopsis","AT2G36640",5.363648e-08
"Arabidopsis","AT2G36650",5.363648e-08
"Arabidopsis","AT2G36660",5.363648e-08
"Arabidopsis","AT2G36670",5.363648e-08
"Arabidopsis","AT2G36680",5.363648e-08
"Arabidopsis","AT2G36690",5.363648e-08
"Arabidopsis","AT2G36695",5.363648e-08
"Arabidopsis","AT2G36700",5.363648e-08
"Arabidopsis","AT2G36710",5.363648e-08
"Arabidopsis","AT2G36720",5.363648e-08
"Arabidopsis","AT4G04720",6.191156e-08
"Arabidopsis","AT2G32390",6.226719e-08
"Arabidopsis","AT2G32400",6.226719e-08
"Arabidopsis","AT2G32410",6.226719e-08
"Arabidopsis","AT2G32415",6.226719e-08
"Arabidopsis","AT2G32430",6.226719e-08
"Arabidopsis","AT2G32440",6.226719e-08
"Arabidopsis","AT2G32450",6.226719e-08
"Arabidopsis","AT2G32460",6.226719e-08
"Arabidopsis","AT2G32470",6.226719e-08
"Arabidopsis","AT2G32480",6.226719e-08
"Arabidopsis","AT2G32487",6.226719e-08
"Arabidopsis","AT2G32500",6.226719e-08
"Arabidopsis","AT2G32510",6.226719e-08
"Arabidopsis","AT3G16660",6.567531e-08
"Arabidopsis","AT3G16670",6.567531e-08
"Arabidopsis","AT3G16680",6.567531e-08
"Arabidopsis","AT3G16690",6.567531e-08
"Arabidopsis","AT3G16700",6.567531e-08
"Arabidopsis","AT3G16710",6.567531e-08
"Arabidopsis","AT3G16712",6.567531e-08
"Arabidopsis","AT3G16720",6.567531e-08
"Arabidopsis","AT3G16730",6.567531e-08
"Arabidopsis","AT3G16740",6.567531e-08
"Arabidopsis","AT3G16750",6.567531e-08
"Arabidopsis","AT3G16760",6.567531e-08
"Arabidopsis","AT3G16770",6.567531e-08
"Arabidopsis","AT3G16780",6.567531e-08
"Arabidopsis","AT3G16785",6.567531e-08
"Arabidopsis","AT3G16800",6.567531e-08
"Arabidopsis","AT3G16810",6.567531e-08
"Arabidopsis","AT3G43340",6.767304e-08
"Arabidopsis","AT5G63320",7.716892e-08
"Arabidopsis","AT5G63340",7.716892e-08
"Arabidopsis","AT5G63350",7.716892e-08
"Arabidopsis","AT5G63370",7.716892e-08
"Arabidopsis","AT5G63380",7.716892e-08
"Arabidopsis","AT5G63390",7.716892e-08
"Arabidopsis","AT5G63400",7.716892e-08
"Arabidopsis","AT5G63410",7.716892e-08
"Arabidopsis","AT5G63420",7.716892e-08
"Arabidopsis","AT5G63440",7.716892e-08
"Arabidopsis","AT5G63450",7.716892e-08
"Arabidopsis","AT5G63460",7.716892e-08
"Arabidopsis","AT5G63470",7.716892e-08
"Arabidopsis","AT5G63480",7.716892e-08
"Arabidopsis","AT5G63490",7.716892e-08
"Arabidopsis","AT5G63500",7.716892e-08
"Arabidopsis","AT5G63510",7.716892e-08
"Arabidopsis","AT1G04250",8.31632e-08
"Arabidopsis","AT1G04260",8.31632e-08
"Arabidopsis","AT1G04270",8.31632e-08
"Arabidopsis","AT1G04280",8.31632e-08
"Arabidopsis","AT1G04290",8.31632e-08
"Arabidopsis","AT1G04295",8.31632e-08
"Arabidopsis","AT1G04300",8.31632e-08
"Arabidopsis","AT1G04310",8.31632e-08
"Arabidopsis","AT1G04320",8.31632e-08
"Arabidopsis","AT1G04330",8.31632e-08
"Arabidopsis","AT1G04340",8.31632e-08
"Arabidopsis","AT1G04350",8.31632e-08
"Arabidopsis","AT1G04360",8.31632e-08
"Arabidopsis","AT1G04370",8.31632e-08
"Arabidopsis","AT1G04380",8.31632e-08
"Arabidopsis","AT1G04390",8.31632e-08
"Arabidopsis","AT1G04400",8.31632e-08
"Arabidopsis","AT5G59450",1.172814e-07
"Arabidopsis","AT5G59460",1.172814e-07
"Arabidopsis","AT5G59470",1.172814e-07
"Arabidopsis","AT5G59480",1.172814e-07
"Arabidopsis","AT5G59490",1.172814e-07
"Arabidopsis","AT5G59500",1.172814e-07
"Arabidopsis","AT5G59505",1.172814e-07
"Arabidopsis","AT5G59510",1.172814e-07
"Arabidopsis","AT5G59520",1.172814e-07
"Arabidopsis","AT5G59530",1.172814e-07
"Arabidopsis","AT5G59540",1.172814e-07
"Arabidopsis","AT5G59550",1.172814e-07
"Arabidopsis","AT5G59560",1.172814e-07
"Arabidopsis","AT5G59570",1.172814e-07
"Arabidopsis","AT5G59580",1.172814e-07
"Arabidopsis","AT5G59590",1.172814e-07
"Arabidopsis","AT5G59600",1.172814e-07
"Arabidopsis","AT5G59610",1.172814e-07
"Arabidopsis","AT5G59613",1.172814e-07
"Arabidopsis","AT5G59616",1.172814e-07
"Arabidopsis","AT3G15390",1.21461e-07
"Arabidopsis","AT3G15395",1.21461e-07
"Arabidopsis","AT3G15400",1.21461e-07
"Arabidopsis","AT3G15410",1.21461e-07
"Arabidopsis","AT3G15420",1.21461e-07
"Arabidopsis","AT3G15430",1.21461e-07
"Arabidopsis","AT3G15440",1.21461e-07
"Arabidopsis","AT3G15450",1.21461e-07
"Arabidopsis","AT3G15460",1.21461e-07
"Arabidopsis","AT3G15470",1.21461e-07
"Arabidopsis","AT3G15480",1.21461e-07
"Arabidopsis","AT3G15490",1.21461e-07
"Arabidopsis","AT3G15500",1.21461e-07
"Arabidopsis","AT3G15510",1.21461e-07
"Arabidopsis","AT2G32235",1.518999e-07
"Arabidopsis","AT2G32240",1.518999e-07
"Arabidopsis","AT2G32250",1.518999e-07
"Arabidopsis","AT2G32260",1.518999e-07
"Arabidopsis","AT2G32270",1.518999e-07
"Arabidopsis","AT2G32273",1.518999e-07
"Arabidopsis","AT2G32275",1.518999e-07
"Arabidopsis","AT2G32280",1.518999e-07
"Arabidopsis","AT2G32290",1.518999e-07
"Arabidopsis","AT2G32295",1.518999e-07
"Arabidopsis","AT2G32300",1.518999e-07
"Arabidopsis","AT2G32310",1.518999e-07
"Arabidopsis","AT2G32315",1.518999e-07
"Arabidopsis","AT2G32320",1.518999e-07
"Arabidopsis","AT2G32340",1.518999e-07
"Arabidopsis","AT2G32350",1.518999e-07
"Arabidopsis","AT4G04885",1.66349e-07
"Arabidopsis","AT4G04890",1.66349e-07
"Arabidopsis","AT4G04900",1.66349e-07
"Arabidopsis","AT4G04910",1.66349e-07
"Arabidopsis","AT4G04920",1.66349e-07
"Arabidopsis","AT4G04925",1.66349e-07
"Arabidopsis","AT4G04930",1.66349e-07
"Arabidopsis","AT4G04940",1.66349e-07
"Arabidopsis","AT4G04950",1.66349e-07
"Arabidopsis","AT1G64990",1.713761e-07
"Arabidopsis","AT1G65000",1.713761e-07
"Arabidopsis","AT1G65010",1.713761e-07
"Arabidopsis","AT1G65020",1.713761e-07
"Arabidopsis","AT1G65030",1.713761e-07
"Arabidopsis","AT1G65032",1.713761e-07
"Arabidopsis","AT1G65040",1.713761e-07
"Arabidopsis","AT1G65050",1.713761e-07
"Arabidopsis","AT1G65060",1.713761e-07
"Arabidopsis","AT1G65070",1.713761e-07
"Arabidopsis","AT1G65080",1.713761e-07
"Arabidopsis","AT1G65090",1.713761e-07
"Arabidopsis","AT1G65110",1.713761e-07
"Arabidopsis","AT1G65113",1.713761e-07
"Arabidopsis","AT1G65120",1.713761e-07
"Arabidopsis","AT5G59440",1.754549e-07
"Arabidopsis","AT5G01410",1.864287e-07
"Arabidopsis","AT5G01420",1.864287e-07
"Arabidopsis","AT5G01430",1.864287e-07
"Arabidopsis","AT5G01440",1.864287e-07
"Arabidopsis","AT5G01445",1.864287e-07
"Arabidopsis","AT5G01450",1.864287e-07
"Arabidopsis","AT5G01460",1.864287e-07
"Arabidopsis","AT5G01470",1.864287e-07
"Arabidopsis","AT5G01480",1.864287e-07
"Arabidopsis","AT5G01490",1.864287e-07
"Arabidopsis","AT5G01500",1.864287e-07
"Arabidopsis","AT5G01510",1.864287e-07
"Arabidopsis","AT5G01520",1.864287e-07
"Arabidopsis","AT5G01530",1.864287e-07
"Arabidopsis","AT5G01540",1.864287e-07
"Arabidopsis","AT5G01542",1.864287e-07
"Arabidopsis","AT5G01550",1.864287e-07
"Arabidopsis","AT5G01560",1.864287e-07
"Arabidopsis","AT5G01570",1.864287e-07
"Arabidopsis","AT5G01580",1.864287e-07
"Arabidopsis","AT5G01590",1.864287e-07
"Arabidopsis","AT4G36220",1.888514e-07
"Arabidopsis","AT4G36230",1.888514e-07
"Arabidopsis","AT4G36240",1.888514e-07
"Arabidopsis","AT4G36245",1.888514e-07
"Arabidopsis","AT4G36250",1.888514e-07
"Arabidopsis","AT4G36260",1.888514e-07
"Arabidopsis","AT4G36268",1.888514e-07
"Arabidopsis","AT4G36270",1.888514e-07
"Arabidopsis","AT4G36280",1.888514e-07
"Arabidopsis","AT4G36290",1.888514e-07
"Arabidopsis","AT4G36350",1.888514e-07
"Arabidopsis","AT4G36360",1.888514e-07
"Arabidopsis","AT4G36370",1.888514e-07
"Arabidopsis","AT4G36380",1.888514e-07
"Arabidopsis","AT4G01710",2.017737e-07
"Arabidopsis","AT4G01720",2.017737e-07
"Arabidopsis","AT4G01730",2.017737e-07
"Arabidopsis","AT4G01735",2.017737e-07
"Arabidopsis","AT4G01740",2.017737e-07
"Arabidopsis","AT4G01750",2.017737e-07
"Arabidopsis","AT4G01760",2.017737e-07
"Arabidopsis","AT4G01770",2.017737e-07
"Arabidopsis","AT4G01780",2.017737e-07
"Arabidopsis","AT4G01790",2.017737e-07
"Arabidopsis","AT4G01800",2.017737e-07
"Arabidopsis","AT4G01810",2.017737e-07
"Arabidopsis","AT4G01820",2.017737e-07
"Arabidopsis","AT4G01830",2.017737e-07
"Arabidopsis","AT4G18820",2.032984e-07
"Arabidopsis","AT4G18823",2.032984e-07
"Arabidopsis","AT4G18830",2.032984e-07
"Arabidopsis","AT4G18840",2.032984e-07
"Arabidopsis","AT4G18850",2.032984e-07
"Arabidopsis","AT4G18860",2.032984e-07
"Arabidopsis","AT4G18870",2.032984e-07
"Arabidopsis","AT4G18880",2.032984e-07
"Arabidopsis","AT4G18890",2.032984e-07
"Arabidopsis","AT4G18900",2.032984e-07
"Arabidopsis","AT4G18905",2.032984e-07
"Arabidopsis","AT4G18910",2.032984e-07
"Arabidopsis","AT4G18920",2.032984e-07
"Arabidopsis","AT4G18930",2.032984e-07
"Arabidopsis","AT4G18940",2.032984e-07
"Arabidopsis","AT4G18950",2.032984e-07
"Arabidopsis","AT1G42120",2.079294e-07
"Arabidopsis","AT1G42190",2.079294e-07
"Arabidopsis","AT1G70380",2.157912e-07
"Arabidopsis","AT1G70390",2.157912e-07
"Arabidopsis","AT1G70400",2.157912e-07
"Arabidopsis","AT1G70410",2.157912e-07
"Arabidopsis","AT1G70420",2.157912e-07
"Arabidopsis","AT1G70430",2.157912e-07
"Arabidopsis","AT1G70440",2.157912e-07
"Arabidopsis","AT1G70450",2.157912e-07
"Arabidopsis","AT1G70460",2.157912e-07
"Arabidopsis","AT1G70470",2.157912e-07
"Arabidopsis","AT1G70480",2.157912e-07
"Arabidopsis","AT1G70490",2.157912e-07
"Arabidopsis","AT1G70500",2.157912e-07
"Arabidopsis","AT1G70505",2.157912e-07
"Arabidopsis","AT1G33410",2.287277e-07
"Arabidopsis","AT1G33415",2.287277e-07
"Arabidopsis","AT1G33420",2.287277e-07
"Arabidopsis","AT1G33430",2.287277e-07
"Arabidopsis","AT1G33440",2.287277e-07
"Arabidopsis","AT1G33470",2.287277e-07
"Arabidopsis","AT1G33475",2.287277e-07
"Arabidopsis","AT1G33480",2.287277e-07
"Arabidopsis","AT1G33490",2.287277e-07
"Arabidopsis","AT1G33500",2.287277e-07
"Arabidopsis","AT1G33520",2.287277e-07
"Arabidopsis","AT1G33530",2.287277e-07
"Arabidopsis","AT1G33540",2.287277e-07
"Arabidopsis","AT5G27940",2.34134e-07
"Arabidopsis","AT5G27944",2.34134e-07
"Arabidopsis","AT5G27945",2.34134e-07
"Arabidopsis","AT5G27950",2.34134e-07
"Arabidopsis","AT5G27960",2.34134e-07
"Arabidopsis","AT5G27967",2.34134e-07
"Arabidopsis","AT5G27970",2.34134e-07
"Arabidopsis","AT5G27980",2.34134e-07
"Arabidopsis","AT5G27990",2.34134e-07
"Arabidopsis","AT5G28000",2.34134e-07
"Arabidopsis","AT3G25850",2.649514e-07
"Arabidopsis","AT3G25855",2.649514e-07
"Arabidopsis","AT3G25860",2.649514e-07
"Arabidopsis","AT3G25870",2.649514e-07
"Arabidopsis","AT3G25880",2.649514e-07
"Arabidopsis","AT3G25882",2.649514e-07
"Arabidopsis","AT3G25890",2.649514e-07
"Arabidopsis","AT3G25900",2.649514e-07
"Arabidopsis","AT3G25905",2.649514e-07
"Arabidopsis","AT3G25910",2.649514e-07
"Arabidopsis","AT3G25920",2.649514e-07
"Arabidopsis","AT3G25930",2.649514e-07
"Arabidopsis","AT3G25940",2.649514e-07
"Arabidopsis","AT3G25950",2.649514e-07
"Arabidopsis","AT3G25960",2.649514e-07
"Arabidopsis","AT3G25970",2.649514e-07
"Arabidopsis","AT3G25980",2.649514e-07
"Arabidopsis","AT3G25990",2.649514e-07
"Arabidopsis","AT3G26000",2.649514e-07
"Arabidopsis","AT2G40690",2.684005e-07
"Arabidopsis","AT2G40700",2.684005e-07
"Arabidopsis","AT2G40710",2.684005e-07
"Arabidopsis","AT2G40711",2.684005e-07
"Arabidopsis","AT2G40720",2.684005e-07
"Arabidopsis","AT2G40730",2.684005e-07
"Arabidopsis","AT2G40740",2.684005e-07
"Arabidopsis","AT2G40745",2.684005e-07
"Arabidopsis","AT2G40750",2.684005e-07
"Arabidopsis","AT2G40760",2.684005e-07
"Arabidopsis","AT2G40765",2.684005e-07
"Arabidopsis","AT2G40770",2.684005e-07
"Arabidopsis","AT2G40780",2.684005e-07
"Arabidopsis","AT2G40790",2.684005e-07
"Arabidopsis","AT2G40800",2.684005e-07
"Arabidopsis","AT2G40802",2.684005e-07
"Arabidopsis","AT3G42660",2.69659e-07
"Arabidopsis","AT3G42670",2.69659e-07
"Arabidopsis","AT4G11150",2.735039e-07
"Arabidopsis","AT4G11160",2.735039e-07
"Arabidopsis","AT4G11170",2.735039e-07
"Arabidopsis","AT4G11175",2.735039e-07
"Arabidopsis","AT4G11177",2.735039e-07
"Arabidopsis","AT4G11180",2.735039e-07
"Arabidopsis","AT4G11190",2.735039e-07
"Arabidopsis","AT4G11210",2.735039e-07
"Arabidopsis","AT4G11211",2.735039e-07
"Arabidopsis","AT4G11213",2.735039e-07
"Arabidopsis","AT4G11216",2.735039e-07
"Arabidopsis","AT4G11220",2.735039e-07
"Arabidopsis","AT4G11230",2.735039e-07
"Arabidopsis","AT4G11240",2.735039e-07
"Arabidopsis","AT1G43790",2.920166e-07
"Arabidopsis","AT1G43800",2.920166e-07
