species,gene,pvalue
Arabidopsis,AT1G26920,5.2786970000000007e-17
Arabidopsis,AT5G55790,1.326256e-16
Arabidopsis,AT3G19970,4.937097e-16
Arabidopsis,AT3G19980,4.937097e-16
Arabidopsis,AT3G19990,4.937097e-16
Arabidopsis,AT3G20010,4.937097e-16
Arabidopsis,AT3G20020,4.937097e-16
Arabidopsis,AT1G76910,6.445169e-16
Arabidopsis,AT1G76930,6.445169e-16
Arabidopsis,AT1G76940,6.445169e-16
Arabidopsis,AT1G76950,6.445169e-16
Arabidopsis,AT3G20300,1.332805e-15
Arabidopsis,AT3G30380,1.958578e-15
Arabidopsis,AT2G44640,4.366752e-15
Arabidopsis,AT2G44600,5.072922e-15
Arabidopsis,AT3G19680,6.37641e-15
Arabidopsis,AT5G24820,1.264669e-14
Arabidopsis,AT1G12760,2.25198e-14
Arabidopsis,AT5G55990,2.60549e-14
Arabidopsis,AT5G02590,2.611161e-14
Arabidopsis,AT1G12805,3.650353e-14
Arabidopsis,AT5G55970,3.72436e-14
Arabidopsis,AT1G68020,7.087002e-14
Arabidopsis,AT1G26690,8.178334e-14
Arabidopsis,AT1G26740,9.830525e-14
Arabidopsis,AT1G26771,9.830525e-14
Arabidopsis,AT5G54820,1.014184e-13
Arabidopsis,AT1G25470,1.055765e-13
Arabidopsis,AT2G44670,1.083002e-13
Arabidopsis,AT5G56850,1.755567e-13
Arabidopsis,AT1G15470,2.515059e-13
Arabidopsis,AT2G44560,2.919277e-13
Arabidopsis,AT1G14580,7.386313e-13
Arabidopsis,AT5G56510,9.939699e-13
Arabidopsis,AT5G02580,1.105374e-12
Arabidopsis,AT5G59030,1.412186e-12
Arabidopsis,AT5G60460,1.412186e-12
Arabidopsis,AT5G60540,1.412186e-12
Arabidopsis,AT5G60780,1.412186e-12
Arabidopsis,AT5G60800,1.412186e-12
Arabidopsis,AT5G28442,1.535915e-12
Arabidopsis,AT1G25480,1.679599e-12
Arabidopsis,AT3G01340,2.445283e-12
Arabidopsis,AT1G15405,2.691e-12
Arabidopsis,AT5G20640,4.447108e-12
Arabidopsis,AT1G56423,5.441594e-12
Arabidopsis,AT1G56540,5.441594e-12
Arabidopsis,AT1G56555,5.441594e-12
Arabidopsis,AT5G57920,8.053639e-12
Arabidopsis,AT1G43415,8.635601e-12
Arabidopsis,AT1G53330,8.728022e-12
Arabidopsis,AT1G14480,9.646574e-12
Arabidopsis,AT1G14610,9.646574e-12
Arabidopsis,AT5G54080,1.069169e-11
Arabidopsis,AT5G20900,1.351428e-11
Arabidopsis,AT1G26380,2.796783e-11
Arabidopsis,AT2G44500,2.802708e-11
Arabidopsis,AT5G42980,3.017975e-11
Arabidopsis,AT5G43000,3.017975e-11
Arabidopsis,AT5G43010,3.017975e-11
Arabidopsis,AT5G43245,3.017975e-11
Arabidopsis,AT5G02780,3.060207e-11
Arabidopsis,AT4G01610,3.227505e-11
Arabidopsis,AT1G15430,4.587536e-11
Arabidopsis,AT3G60090,4.801424e-11
Arabidopsis,AT2G44550,5.141814e-11
Arabidopsis,AT5G58640,5.320146e-11
Arabidopsis,AT5G55125,5.713481e-11
Arabidopsis,AT5G46900,6.331697e-11
Arabidopsis,AT1G68420,8.880769e-11
Arabidopsis,AT1G44960,9.338298e-11
Arabidopsis,AT5G55770,9.373135e-11
Arabidopsis,AT1G16120,1.139963e-10
Arabidopsis,AT1G25490,1.14668e-10
Arabidopsis,AT1G25500,1.14668e-10
Arabidopsis,AT1G57760,1.167454e-10
Arabidopsis,AT5G56020,1.247312e-10
Arabidopsis,AT5G42290,1.526119e-10
Arabidopsis,AT5G42430,1.526119e-10
Arabidopsis,AT1G76550,1.538095e-10
Arabidopsis,AT5G10510,1.735139e-10
Arabidopsis,AT1G15480,1.972652e-10
Arabidopsis,AT5G49280,2.094733e-10
Arabidopsis,AT1G68320,2.163376e-10
Arabidopsis,AT3G19940,2.19392e-10
Arabidopsis,AT5G50170,2.197178e-10
Arabidopsis,AT1G13607,2.270861e-10
Arabidopsis,AT1G13700,2.270861e-10
Arabidopsis,AT5G56452,2.273898e-10
Arabidopsis,AT2G15090,2.284153e-10
Arabidopsis,AT2G36570,2.387716e-10
Arabidopsis,AT5G60210,2.614705e-10
Arabidopsis,AT5G60250,2.614705e-10
Arabidopsis,AT5G60260,2.614705e-10
Arabidopsis,AT5G60350,2.614705e-10
Arabidopsis,AT5G60360,2.614705e-10
Arabidopsis,AT5G60380,2.614705e-10
Arabidopsis,AT5G60400,2.614705e-10
Arabidopsis,AT5G60410,2.614705e-10
Arabidopsis,AT5G60440,2.614705e-10
Arabidopsis,AT5G40020,2.752464e-10
Arabidopsis,AT1G26770,2.775392e-10
Arabidopsis,AT1G70690,3.225126e-10
Arabidopsis,AT5G09370,3.555628e-10
Arabidopsis,AT3G63220,3.762359e-10
Arabidopsis,AT3G63233,3.762359e-10
Arabidopsis,AT4G16790,3.875458e-10
Arabidopsis,AT1G16340,3.985418e-10
Arabidopsis,AT5G59055,4.871302e-10
Arabidopsis,AT5G59060,4.871302e-10
Arabidopsis,AT5G59080,4.871302e-10
Arabidopsis,AT5G59100,4.871302e-10
Arabidopsis,AT5G59110,4.871302e-10
Arabidopsis,AT5G59120,4.871302e-10
Arabidopsis,AT5G59130,4.871302e-10
Arabidopsis,AT5G59150,4.871302e-10
Arabidopsis,AT5G59230,4.871302e-10
Arabidopsis,AT5G59290,4.871302e-10
Arabidopsis,AT1G47730,5.084671e-10
Arabidopsis,AT3G15790,5.380564e-10
Arabidopsis,AT2G38040,5.516054e-10
Arabidopsis,AT1G26420,5.563003e-10
Arabidopsis,AT5G29070,5.737236e-10
Arabidopsis,AT1G07470,5.907493e-10
Arabidopsis,AT1G07480,5.907493e-10
Arabidopsis,AT5G54130,6.165015e-10
Arabidopsis,AT3G60340,6.301537e-10
Arabidopsis,AT3G60400,6.301537e-10
Arabidopsis,AT3G60490,6.301537e-10
Arabidopsis,AT2G38100,7.797918e-10
Arabidopsis,AT1G55530,8.166073e-10
Arabidopsis,AT3G57080,8.298421e-10
Arabidopsis,AT2G47610,8.408159e-10
Arabidopsis,AT5G41663,8.624421e-10
Arabidopsis,AT5G41690,8.624421e-10
Arabidopsis,AT1G13380,9.631797e-10
Arabidopsis,AT1G13410,9.631797e-10
Arabidopsis,AT1G13450,9.631797e-10
Arabidopsis,AT5G33290,9.721872e-10
Arabidopsis,AT5G59050,1.147977e-09
Arabidopsis,AT5G54940,1.150724e-09
Arabidopsis,AT5G02220,1.159341e-09
Arabidopsis,AT5G39960,1.18875e-09
Arabidopsis,AT5G39970,1.18875e-09
Arabidopsis,AT5G39990,1.18875e-09
Arabidopsis,AT3G16010,1.209002e-09
Arabidopsis,AT3G16050,1.209002e-09
Arabidopsis,AT3G16060,1.209002e-09
Arabidopsis,AT3G16080,1.209002e-09
Arabidopsis,AT3G16090,1.209002e-09
Arabidopsis,AT3G16110,1.209002e-09
Arabidopsis,AT3G16130,1.209002e-09
Arabidopsis,AT5G58940,1.249906e-09
Arabidopsis,AT1G07880,1.376509e-09
Arabidopsis,AT5G51795,1.391391e-09
Arabidopsis,AT1G42560,1.397821e-09
Arabidopsis,AT5G43170,1.596368e-09
Arabidopsis,AT5G51190,1.614487e-09
Arabidopsis,AT1G07500,1.626398e-09
Arabidopsis,AT1G07510,1.626398e-09
Arabidopsis,AT1G07530,1.626398e-09
Arabidopsis,AT1G26890,1.680067e-09
Arabidopsis,AT4G37400,1.77324e-09
Arabidopsis,AT1G47720,1.849155e-09
Arabidopsis,AT1G18570,2.151828e-09
Arabidopsis,AT5G42960,2.201761e-09
Arabidopsis,AT3G22800,2.300833e-09
Arabidopsis,AT1G31260,2.625091e-09
Arabidopsis,AT1G25380,2.882926e-09
Arabidopsis,AT2G03505,3.025426e-09
Arabidopsis,AT3G14820,3.085593e-09
Arabidopsis,AT1G68520,3.121812e-09
Arabidopsis,AT1G68530,3.121812e-09
Arabidopsis,AT1G68540,3.121812e-09
Arabidopsis,AT2G15260,3.128283e-09
Arabidopsis,AT5G40040,3.318715e-09
Arabidopsis,AT2G42240,3.476125e-09
Arabidopsis,AT2G42280,3.476125e-09
Arabidopsis,AT1G13610,3.579199e-09
Arabidopsis,AT1G13760,3.579199e-09
Arabidopsis,AT1G14120,3.579199e-09
Arabidopsis,AT4G11160,3.608698e-09
Arabidopsis,AT5G57790,3.637044e-09
Arabidopsis,AT5G53660,3.713604e-09
Arabidopsis,AT4G26610,3.77033e-09
Arabidopsis,AT1G35630,3.814252e-09
Arabidopsis,AT5G55430,3.816337e-09
Arabidopsis,AT5G42930,3.895242e-09
Arabidopsis,AT5G42950,3.895242e-09
Arabidopsis,AT5G02560,4.422021e-09
Arabidopsis,AT2G47650,4.555854e-09
Arabidopsis,AT3G21060,4.586923e-09
Arabidopsis,AT5G07220,4.600118e-09
Arabidopsis,AT3G07185,4.656471e-09
Arabidopsis,AT3G19130,4.745842e-09
Arabidopsis,AT3G19150,4.745842e-09
Arabidopsis,AT3G22030,4.854538e-09
Arabidopsis,AT5G42810,4.880973e-09
Arabidopsis,AT1G26400,5.017596e-09
Arabidopsis,AT4G21350,5.114246e-09
Arabidopsis,AT5G24780,5.3949e-09
Arabidopsis,AT2G03565,5.452405e-09
Arabidopsis,AT5G43130,5.491909e-09
Arabidopsis,AT5G46650,5.742832e-09
Arabidopsis,AT1G26700,5.875358e-09
Arabidopsis,AT2G45220,5.88485e-09
Arabidopsis,AT5G57280,6.065027e-09
Arabidopsis,AT5G57290,6.065027e-09
Arabidopsis,AT1G68680,6.775566e-09
Arabidopsis,AT5G24318,7.33469e-09
Arabidopsis,AT5G56290,7.658674e-09
Arabidopsis,AT3G20650,8.026192e-09
Arabidopsis,AT3G15700,8.393346e-09
Arabidopsis,AT4G28930,8.567183e-09
Arabidopsis,AT1G25300,8.829509e-09
Arabidopsis,AT1G07900,9.013735e-09
Arabidopsis,AT1G15002,9.032687e-09
Arabidopsis,AT3G19895,9.214189e-09
Arabidopsis,AT3G19930,9.214189e-09
Arabidopsis,AT3G19960,9.214189e-09
Arabidopsis,AT3G07010,9.223502e-09
Arabidopsis,AT4G13395,9.38247e-09
Arabidopsis,AT5G19500,9.72847e-09
Arabidopsis,AT3G19870,1.047207e-08
Arabidopsis,AT3G19890,1.047207e-08
Arabidopsis,AT5G57780,1.072247e-08
Arabidopsis,AT5G60470,1.109692e-08
Arabidopsis,AT5G60570,1.109692e-08
Arabidopsis,AT4G20160,1.18093e-08
Arabidopsis,AT5G20580,1.224497e-08
Arabidopsis,AT5G42530,1.231491e-08
Arabidopsis,AT1G69610,1.251796e-08
Arabidopsis,AT1G47390,1.313721e-08
Arabidopsis,AT3G29431,1.330297e-08
Arabidopsis,AT3G28530,1.367892e-08
Arabidopsis,AT1G61260,1.414403e-08
Arabidopsis,AT1G15030,1.422422e-08
Arabidopsis,AT5G54690,1.433881e-08
Arabidopsis,AT3G14060,1.522877e-08
Arabidopsis,AT1G31320,1.576204e-08
Arabidopsis,AT5G60110,1.596938e-08
Arabidopsis,AT5G60120,1.596938e-08
Arabidopsis,AT5G60160,1.596938e-08
Arabidopsis,AT5G60170,1.596938e-08
Arabidopsis,AT5G60200,1.596938e-08
Arabidopsis,AT5G42910,1.596943e-08
Arabidopsis,AT1G54260,1.628261e-08
Arabidopsis,AT1G54300,1.628261e-08
Arabidopsis,AT1G54380,1.628261e-08
Arabidopsis,AT1G54400,1.628261e-08
Arabidopsis,AT1G54560,1.628261e-08
Arabidopsis,AT1G54930,1.628261e-08
Arabidopsis,AT1G54940,1.628261e-08
Arabidopsis,AT1G54960,1.628261e-08
Arabidopsis,AT1G54970,1.628261e-08
Arabidopsis,AT1G54990,1.628261e-08
Arabidopsis,AT1G55050,1.628261e-08
Arabidopsis,AT1G55080,1.628261e-08
Arabidopsis,AT1G55090,1.628261e-08
Arabidopsis,AT1G55130,1.628261e-08
Arabidopsis,AT1G55140,1.628261e-08
Arabidopsis,AT1G55152,1.628261e-08
Arabidopsis,AT1G55170,1.628261e-08
Arabidopsis,AT1G55200,1.628261e-08
Arabidopsis,AT1G55220,1.628261e-08
Arabidopsis,AT1G55250,1.628261e-08
Arabidopsis,AT1G55260,1.628261e-08
Arabidopsis,AT1G55280,1.628261e-08
Arabidopsis,AT1G55310,1.628261e-08
Arabidopsis,AT1G55325,1.628261e-08
Arabidopsis,AT1G55340,1.628261e-08
Arabidopsis,AT1G55350,1.628261e-08
Arabidopsis,AT1G55450,1.628261e-08
Arabidopsis,AT1G55460,1.628261e-08
Arabidopsis,AT1G55475,1.628261e-08
Arabidopsis,AT1G55490,1.628261e-08
Arabidopsis,AT1G55510,1.628261e-08
Arabidopsis,AT1G55540,1.628261e-08
Arabidopsis,AT1G55546,1.628261e-08
Arabidopsis,AT1G55560,1.628261e-08
Arabidopsis,AT1G55590,1.628261e-08
Arabidopsis,AT1G55650,1.628261e-08
Arabidopsis,AT1G55760,1.628261e-08
Arabidopsis,AT1G55840,1.628261e-08
Arabidopsis,AT1G55960,1.628261e-08
Arabidopsis,AT1G55970,1.628261e-08
Arabidopsis,AT1G56010,1.628261e-08
Arabidopsis,AT1G56045,1.628261e-08
Arabidopsis,AT1G56085,1.628261e-08
Arabidopsis,AT1G56130,1.628261e-08
Arabidopsis,AT1G56145,1.628261e-08
Arabidopsis,AT1G56190,1.628261e-08
Arabidopsis,AT1G56240,1.628261e-08
Arabidopsis,AT1G56280,1.628261e-08
Arabidopsis,AT1G56300,1.628261e-08
Arabidopsis,AT1G56310,1.628261e-08
Arabidopsis,AT1G56330,1.628261e-08
Arabidopsis,AT1G56360,1.628261e-08
Arabidopsis,AT1G56380,1.628261e-08
Arabidopsis,AT1G56400,1.628261e-08
Arabidopsis,AT1G56415,1.628261e-08
Arabidopsis,AT5G49030,1.65016e-08
Arabidopsis,AT5G49050,1.65016e-08
Arabidopsis,AT5G49100,1.65016e-08
Arabidopsis,AT5G49110,1.65016e-08
Arabidopsis,AT5G49120,1.65016e-08
Arabidopsis,AT5G49250,1.65016e-08
Arabidopsis,AT5G49260,1.65016e-08
Arabidopsis,AT4G04830,1.655657e-08
Arabidopsis,AT5G54870,1.670129e-08
Arabidopsis,AT5G24580,1.670678e-08
Arabidopsis,AT1G47300,1.809266e-08
Arabidopsis,AT5G51260,1.850408e-08
Arabidopsis,AT5G51270,1.850408e-08
Arabidopsis,AT1G53210,1.858666e-08
Arabidopsis,AT1G53230,1.858666e-08
Arabidopsis,AT1G55570,1.887165e-08
Arabidopsis,AT1G55600,1.887165e-08
Arabidopsis,AT1G69460,1.988155e-08
Arabidopsis,AT5G25200,2.009033e-08
Arabidopsis,AT1G47580,2.025997e-08
Arabidopsis,AT2G03510,2.138405e-08
Arabidopsis,AT3G60238,2.313335e-08
Arabidopsis,AT3G60240,2.313335e-08
Arabidopsis,AT3G60245,2.313335e-08
Arabidopsis,AT5G55700,2.38122e-08
Arabidopsis,AT1G31270,2.407483e-08
Arabidopsis,AT1G56510,2.423674e-08
Arabidopsis,AT2G03090,2.449827e-08
Arabidopsis,AT5G45080,2.461018e-08
Arabidopsis,AT2G44520,2.551395e-08
Arabidopsis,AT2G41840,2.590468e-08
Arabidopsis,AT3G19090,2.755117e-08
Arabidopsis,AT5G55590,2.798484e-08
Arabidopsis,AT1G07790,2.878183e-08
Arabidopsis,AT1G07850,2.878183e-08
Arabidopsis,AT1G07860,2.878183e-08
Arabidopsis,AT4G36380,2.965463e-08
Arabidopsis,AT5G54560,3.001934e-08
Arabidopsis,AT2G02600,3.031855e-08
Arabidopsis,AT2G39830,3.06203e-08
Arabidopsis,AT1G68850,3.103578e-08
Arabidopsis,AT1G47490,3.249364e-08
Arabidopsis,AT5G38317,3.320551e-08
Arabidopsis,AT1G32050,3.408466e-08
Arabidopsis,AT1G26660,3.486274e-08
Arabidopsis,AT3G15610,3.506025e-08
Arabidopsis,AT5G59220,3.512689e-08
Arabidopsis,AT5G60720,3.518032e-08
Arabidopsis,AT2G17220,3.537963e-08
Arabidopsis,AT1G29050,3.552387e-08
Arabidopsis,AT1G43145,3.571561e-08
Arabidopsis,AT3G60380,3.68092e-08
Arabidopsis,AT1G48550,3.781065e-08
Arabidopsis,AT5G42900,3.791819e-08
Arabidopsis,AT1G34400,3.851908e-08
Arabidopsis,AT1G43005,3.884437e-08
Arabidopsis,AT3G15650,3.955964e-08
Arabidopsis,AT1G32400,4.200374e-08
Arabidopsis,AT3G20370,4.27509e-08
Arabidopsis,AT2G37950,4.290408e-08
Arabidopsis,AT5G49350,4.324345e-08
Arabidopsis,AT5G31412,4.365549e-08
Arabidopsis,AT5G33280,4.375603e-08
Arabidopsis,AT5G26630,4.397028e-08
Arabidopsis,AT1G56450,4.653617e-08
Arabidopsis,AT2G02640,4.764409e-08
Arabidopsis,AT3G15020,4.803061e-08
Arabidopsis,AT3G15070,4.803061e-08
Arabidopsis,AT5G55780,4.876753e-08
Arabidopsis,AT4G36210,4.988267e-08
Arabidopsis,AT4G36220,4.988267e-08
Arabidopsis,AT3G47250,5.095132e-08
Arabidopsis,AT5G64910,5.217084e-08
Arabidopsis,AT5G64920,5.217084e-08
Arabidopsis,AT5G64980,5.217084e-08
Arabidopsis,AT5G65000,5.217084e-08
Arabidopsis,AT5G39980,5.233495e-08
Arabidopsis,AT5G56700,5.307383e-08
Arabidopsis,AT3G20500,5.431093e-08
Arabidopsis,AT3G20530,5.431093e-08
Arabidopsis,AT2G47510,5.504117e-08
Arabidopsis,AT5G42150,5.612575e-08
Arabidopsis,AT5G42170,5.612575e-08
Arabidopsis,AT3G30200,5.640986e-08
Arabidopsis,AT2G42190,5.764234e-08
Arabidopsis,AT5G19600,5.829801e-08
Arabidopsis,AT1G13570,5.836747e-08
Arabidopsis,AT1G17410,6.035598e-08
Arabidopsis,AT3G19740,6.077054e-08
Arabidopsis,AT3G19780,6.077054e-08
Arabidopsis,AT3G19790,6.077054e-08
Arabidopsis,AT3G19830,6.077054e-08
Arabidopsis,AT5G23170,6.151057e-08
Arabidopsis,AT4G07410,6.294083e-08
Arabidopsis,AT1G76740,6.453218e-08
Arabidopsis,AT1G56590,6.464625e-08
Arabidopsis,AT5G56000,6.708516e-08
Arabidopsis,AT5G28820,6.731446e-08
Arabidopsis,AT1G13620,6.805878e-08
Arabidopsis,AT3G45200,6.833796e-08
Arabidopsis,AT3G19160,6.847898e-08
Arabidopsis,AT3G08650,7.165131e-08
Arabidopsis,AT3G19910,7.44138e-08
Arabidopsis,AT4G34540,7.460972e-08
Arabidopsis,AT3G49530,7.678678e-08
Arabidopsis,AT1G09750,7.741844e-08
Arabidopsis,AT1G15570,8.020642e-08
Arabidopsis,AT5G15530,8.117805e-08
Arabidopsis,AT5G51180,8.239782e-08
Arabidopsis,AT1G68640,8.431495e-08
Arabidopsis,AT1G17150,8.636259e-08
Arabidopsis,AT1G68280,8.815996e-08
Arabidopsis,AT1G64200,9.097179e-08
