species,gene,pvalue
Arabidopsis,AT4G09760,1.081322e-29
Arabidopsis,AT4G11180,4.5639920000000006e-23
Arabidopsis,AT4G11211,4.0906099999999997e-22
Arabidopsis,AT4G36950,1.76052e-16
Arabidopsis,AT4G11213,4.270993e-16
Arabidopsis,AT4G00160,8.936115e-14
Arabidopsis,AT4G11385,4.798306e-13
Arabidopsis,AT1G03880,6.142647e-13
Arabidopsis,AT1G76130,1.587402e-12
Arabidopsis,AT4G21410,2.40089e-12
Arabidopsis,AT3G60740,4.347665e-12
Arabidopsis,AT4G02380,7.675434e-12
Arabidopsis,AT4G12065,8.080702e-12
Arabidopsis,AT1G03870,8.705403e-12
Arabidopsis,AT4G15563,8.805875e-12
Arabidopsis,AT3G29035,1.12307e-11
Arabidopsis,AT4G11240,1.473295e-11
Arabidopsis,AT4G09800,1.83096e-11
Arabidopsis,AT4G36988,3.002674e-11
Arabidopsis,AT4G28025,3.837132e-11
Arabidopsis,AT5G64813,4.195631e-11
Arabidopsis,AT4G01850,6.523657e-11
Arabidopsis,AT4G10220,1.29003e-10
Arabidopsis,AT4G02235,1.342609e-10
Arabidopsis,AT4G01180,1.557369e-10
Arabidopsis,AT4G01900,1.737619e-10
Arabidopsis,AT1G73600,2.046544e-10
Arabidopsis,AT4G09000,2.416396e-10
Arabidopsis,AT4G02290,2.729177e-10
Arabidopsis,AT1G07510,2.803287e-10
Arabidopsis,AT4G10430,3.030386e-10
Arabidopsis,AT5G58010,5.37956e-10
Arabidopsis,AT3G15470,5.454782e-10
Arabidopsis,AT1G07920,5.974919e-10
Arabidopsis,AT4G01950,6.357136e-10
Arabidopsis,AT4G01925,6.543055e-10
Arabidopsis,AT5G58003,6.717133e-10
Arabidopsis,AT3G61410,7.121831e-10
Arabidopsis,AT3G61415,7.121831e-10
Arabidopsis,AT3G61420,7.121831e-10
Arabidopsis,AT1G77670,7.143986e-10
Arabidopsis,AT3G52750,7.307987e-10
Arabidopsis,AT1G03830,9.504952e-10
Arabidopsis,AT1G77655,1.535418e-09
Arabidopsis,AT4G01140,1.773505e-09
Arabidopsis,AT3G32905,1.895421e-09
Arabidopsis,AT4G15093,2.227309e-09
Arabidopsis,AT2G36560,3.834424e-09
Arabidopsis,AT1G16930,3.88153e-09
Arabidopsis,AT4G02840,3.954129e-09
Arabidopsis,AT1G01770,4.093609e-09
Arabidopsis,AT2G02061,4.17594e-09
Arabidopsis,AT4G01360,4.261738e-09
Arabidopsis,AT5G55840,4.440969e-09
Arabidopsis,AT2G25230,4.648289e-09
Arabidopsis,AT5G64780,5.05402e-09
Arabidopsis,AT1G07530,5.928043e-09
Arabidopsis,AT4G09990,6.96122e-09
Arabidopsis,AT4G15370,7.180106e-09
Arabidopsis,AT4G10440,7.706821e-09
Arabidopsis,AT4G01920,9.011081e-09
Arabidopsis,AT1G38950,9.080334e-09
Arabidopsis,AT4G09030,9.664181e-09
Arabidopsis,AT1G35630,9.95961e-09
Arabidopsis,AT1G16515,1.006694e-08
Arabidopsis,AT1G16560,1.006694e-08
Arabidopsis,AT1G16825,1.006694e-08
Arabidopsis,AT1G74960,1.040875e-08
Arabidopsis,AT4G09980,1.136434e-08
Arabidopsis,AT4G01500,1.176773e-08
Arabidopsis,AT4G11090,1.285455e-08
Arabidopsis,AT4G10270,1.309062e-08
Arabidopsis,AT4G02860,1.562761e-08
